
HepMC::Version 2.06.09
HepMC::IO_GenEvent-START_EVENT_LISTING
P 18 21 1.9564952927271864e-01 3.5049844575707817e-01 -2.4412860462444794e+01 2.4416160301275525e+01 0 2 0 0 -11 0
P 19 21 7.0335564333825817e-01 1.4635774422360013e+00 -1.0760236945444946e+02 1.0761462112697454e+02 0 2 0 0 -11 0
P 20 21 4.7545780576262180e+00 -2.0619154504273984e+00 -2.6168944947507265e+02 2.6174076005543611e+02 0 2 0 0 -11 0
P 21 21 3.7527014707024464e+00 -7.3841175040770253e+00 -4.4153933901157774e+02 4.4161702396355054e+02 0 2 0 0 -11 0
P 22 21 -6.5601434752222032e-01 -1.2646369949104788e+00 -5.6222187930649731e+01 5.6240235394798511e+01 0 2 0 0 -11 0
P 23 21 -4.7545780576262180e+00 2.0619154504273984e+00 -2.9965995350462146e+02 2.9970476346268282e+02 0 2 0 0 -11 0
P 24 21 -3.7527014707024464e+00 7.3841175040770253e+00 -5.1158242584830612e+02 5.1164947610300533e+02 0 2 0 0 -11 0
P 25 21 -1.9524990872156507e+00 4.8740473378574842e+00 -1.4393930993974615e+02 1.4403504273636869e+02 0 2 0 0 -11 0
P 26 21 -5.5087169555687483e+00 -1.4438057761675662e+00 -1.7168837672110612e+02 1.7178279669030982e+02 0 2 0 0 -11 0
P 27 21 -1.9564952927271864e-01 -3.5049844575707817e-01 -6.7786454947870780e+00 6.7905200568719266e+00 0 2 0 0 -11 0
P 28 21 -2.2431280678829242e+00 -3.8762451263548141e+00 -2.7853516485322260e+01 2.8211261588355679e+01 0 2 0 0 -11 0
P 29 21 -5.7907401528192159e-01 -1.2949197826278829e+00 -8.1456874679480737e+00 8.2682748070018857e+00 0 2 0 0 -11 0
P 30 21 -4.6591579392629345e+00 5.0950268093992044e+00 -7.5887709339733656e+00 1.0259458815152604e+01 0 2 0 0 -11 0
P 31 21 -8.2050109042516506e-01 2.8155184418649855e+00 -2.3123482054639637e+00 3.7346111389518368e+00 0 2 0 0 -11 0
P 32 21 -1.7584256008561643e+00 9.7943317148693820e-01 -2.8038313826158495e-01 2.0322314423747949e+00 0 2 0 0 -11 0
P 33 21 -2.3865571593226256e+00 1.5981989523314968e+00 -2.7126962603031290e-01 2.8850445708782733e+00 0 2 0 0 -11 0
P 34 21 -3.5334356591115732e+00 3.8046767661223768e+00 2.3789013496034670e+00 5.7113837625305717e+00 0 2 0 0 -11 0
P 35 21 -1.3218364040343515e+00 1.2596893812796985e+00 2.5498580269241242e+00 3.1362150394717330e+00 0 2 0 0 -11 0
P 36 21 6.5601434752222032e-01 1.2646369949104788e+00 6.3698466178687929e-01 1.5605803447445301e+00 0 2 0 0 -11 0
P 37 21 4.4209279875990450e+00 5.7891285944169129e+00 7.1374524741082555e+00 1.0198129337010103e+01 0 2 0 0 -11 0
P 38 21 5.5087169555687483e+00 1.4438057761675662e+00 1.5517158339171582e+01 1.6529148209716908e+01 0 2 0 0 -11 0
P 39 21 2.4788690864900031e+00 1.2918060839485523e-03 9.2374443706304721e+00 9.5642653725841029e+00 0 2 0 0 -11 0
P 40 21 9.2400130816335979e-01 -7.7415470512409279e-01 3.9601890229376839e+00 4.1395882672494739e+00 0 2 0 0 -11 0
P 41 21 1.3218364040343515e+00 -1.2596893812796985e+00 7.6840329373700724e+00 7.8980017092254062e+00 0 2 0 0 -11 0
P 42 21 -4.4209279875990450e+00 -5.7891285944169129e+00 2.0041093330126827e+01 2.1323790376504036e+01 0 2 0 0 -11 0
P 43 21 1.9524990872156507e+00 -4.8740473378574842e+00 4.2406488464715181e+01 4.2730303697086867e+01 0 2 0 0 -11 0
P 44 21 2.0364782913849893e+00 1.0362679133145547e+00 5.1187322738802813e+01 5.1238297241280442e+01 0 2 0 0 -11 0
P 45 21 8.9596226031793691e-01 2.4057833056039463e-01 1.9359715704868716e+01 1.9381930205177959e+01 0 2 0 0 -11 0
P 46 21 1.4544041594516419e+00 -1.6251818057886339e-01 4.5680145100246037e+01 4.5703581478890477e+01 0 2 0 0 -11 0
P 47 21 2.6451438702907528e+00 -4.9982023995352138e+00 4.3429345034414212e+02 4.3433026584057097e+02 0 2 0 0 -11 0
P 48 21 2.3865571593226256e+00 -1.5981989523314968e+00 3.0086313337155593e+02 3.0087684343783684e+02 0 2 0 0 -11 0
P 49 21 1.1984252378095086e+00 -3.8101712166489732e-01 1.0306836061311587e+02 1.0307603192097044e+02 0 2 0 0 -11 0
P 50 21 -1.1984252378095086e+00 3.8101712166489732e-01 4.0283265867636430e+01 4.0302889549761851e+01 0 2 0 0 -11 0
P 51 21 -2.6451438702907528e+00 4.9982023995352138e+00 6.4747323159201744e+02 6.4749792620635594e+02 0 2 0 0 -11 0
P 52 21 -2.4788690864900031e+00 -1.2918060839485523e-03 6.3631846375342866e+02 6.3632329212998343e+02 0 2 0 0 -11 0
P 53 21 -2.0364782913849893e+00 -1.0362679133145547e+00 6.7905150639859812e+02 6.7905535079051162e+02 0 2 0 0 -11 0
P 54 21 3.5334356591115732e+00 -3.8046767661223768e+00 2.1497995024150291e+03 2.1498057729285124e+03 0 2 0 0 -11 0
P 86 92 7.6850270017062927e+00 4.2406560854456519e+00 3.5887290571938647e+03 8.1681132541438192e+03 7.3375078087705169e+03 2 0 0 -12 0
V -12 0 0 0 0 0 0 102 0
P 87 523 2.6496096099187327e+00 2.7944572337013160e+00 1.2290163105955809e+01 1.3936679178590452e+01 5.3247999999999998e+00 2 0 0 -29 0
P 88 -213 2.6142757265483119e-01 8.4890598878731582e-01 1.9855546925865519e+00 2.2764068596494109e+00 6.7127863057246795e-01 2 0 0 -30 0
P 89 211 8.1012482058276980e-01 -3.1150924198123250e-02 1.5342855879006134e+00 1.7409148902637928e+00 1.3957000000000000e-01 1 0 0 0 0
P 90 -211 1.7866800020691929e-02 1.9391791233315810e-02 -7.3511117572630480e-01 7.4870788007601863e-01 1.3957000000000000e-01 1 0 0 0 0
P 91 223 1.1922819168127539e-01 -5.9584237551715347e-01 -4.5076629672892998e-02 9.9594926946845463e-01 7.8780679526046882e-01 2 0 0 -31 0
P 92 -313 9.0180179235074798e-01 -4.6061674419341897e-01 -3.6672446214905086e+00 3.9074821382085605e+00 8.9124591940133269e-01 2 0 0 -32 0
P 93 311 4.9421840712685300e-01 -1.3571472154718285e+00 -4.6919480792848756e+00 4.9343847241587255e+00 4.9767000000000000e-01 2 0 0 -33 0
P 94 223 5.9814280423461674e-01 -1.0033547708660784e+00 -6.0432763857012244e+00 6.1942936829622548e+00 6.9540574223591456e-01 2 0 0 -34 0
P 95 113 1.8430994883906660e+00 -2.5363609847092761e+00 -1.2277599231008937e+01 1.2701740635140755e+01 8.7443096711704815e-01 2 0 0 -35 0
P 96 -3114 1.5474559481695747e+00 -1.4595444007382656e+00 -9.8490213885436901e+00 1.0169956681252254e+01 1.3783710738783230e+00 2 0 0 -36 0
P 97 -213 1.0491671554504785e+00 -7.5502652769873746e-01 -1.0852627603358023e+01 1.0968767920981396e+01 9.2926155068270233e-01 2 0 0 -37 0
P 98 3222 1.2240017701050021e+00 3.5594507463585023e-01 -1.5930165535069841e+01 1.6025281657462518e+01 1.1893700000000000e+00 2 0 0 -38 0
P 99 331 5.2935626832353821e-01 9.6364010807522438e-01 -3.0450798481603535e+01 3.0485683351824715e+01 9.5757033359964749e-01 2 0 0 -39 0
P 100 113 1.6312616360925842e+00 2.8382997190463373e+00 -1.0775529952967683e+02 1.0780789788663617e+02 7.8823231630462076e-01 2 0 0 -40 0
P 101 111 -7.3460625317934795e-03 2.0500992886254141e-01 -3.5401006732601883e+00 3.5486075315234187e+00 1.3497999999999999e-01 2 0 0 -41 0
P 102 -323 1.0208382832235321e+00 1.1380139087789515e-01 -8.6335348348614474e+01 8.6346355794795812e+01 9.1963199585531241e-01 2 0 0 -42 0
P 103 -3122 2.0198419040811424e+00 -5.1890227695440694e-01 -9.5069934249291265e+01 9.5099348898493886e+01 1.1156800000000000e+00 2 0 0 -43 0
P 104 2212 1.6877108591895723e-01 3.5989581685606065e-01 -5.9145600770299509e+01 5.9154378111438085e+01 9.3827000000000005e-01 1 0 0 0 0
P 105 223 1.2711001412420764e+00 -1.9238694978040005e-01 -9.9184291088144533e+01 9.9195703662454008e+01 7.8186835471060945e-01 2 0 0 -44 0
P 106 223 1.3545561122774417e+00 -1.9135971420148368e-01 -6.1860216359150023e+01 6.1879694395010610e+01 7.3400927619338574e-01 2 0 0 -45 0
P 107 -211 1.7085245824929292e+00 -3.2523694981853568e+00 -1.9717480436833421e+02 1.9720907667011042e+02 1.3957000000000000e-01 1 0 0 0 0
P 108 211 -2.2716605332041362e-01 -4.8770140032486586e-02 -1.9504380229086777e+01 1.9506263374824794e+01 1.3957000000000000e-01 1 0 0 0 0
P 109 -211 1.4412704727384476e+00 -3.0652044793565687e+00 -1.5025571942751282e+02 1.5029395676320519e+02 1.3957000000000000e-01 1 0 0 0 0
P 110 211 1.6332563985008380e-01 -8.8226328800762499e-01 -7.9678889157046996e+01 7.9684063154810843e+01 1.3957000000000000e-01 1 0 0 0 0
P 111 -213 -1.6481687056842753e-01 8.3574791132177834e-02 -5.7075030215930660e+01 5.7081478566962780e+01 8.3783763027291491e-01 2 0 0 -46 0
P 112 -311 -7.6524994683765968e-01 -5.0660535193795375e-02 -2.8267569295316335e+01 2.8282350030812008e+01 4.9767000000000000e-01 2 0 0 -47 0
P 113 313 -1.2121649498868894e+00 7.1100429416907263e-01 -1.3604300724916567e+02 1.3605321119609758e+02 8.9531246016794019e-01 2 0 0 -48 0
P 114 211 -2.7213503674671646e-01 1.8121374324167003e-01 -1.3257811991722974e+01 1.3262577219067872e+01 1.3957000000000000e-01 1 0 0 0 0
P 115 113 -7.5200636188285452e-01 6.8466425071620851e-01 -7.7031332527406221e+01 7.7043358802119172e+01 9.0480155819836017e-01 2 0 0 -49 0
P 116 -211 -1.2836931553001649e+00 9.3913229635254947e-01 -8.9694308204007370e+01 8.9708518221891183e+01 1.3957000000000000e-01 1 0 0 0 0
P 117 221 -6.0157793793308145e-01 9.0369632994766724e-01 -8.4498344068781563e+01 8.4507090915146676e+01 5.4744999999999999e-01 2 0 0 -50 0
P 118 113 -1.5212725113161376e+00 2.2145185517054693e+00 -1.2381229012574654e+02 1.2384393461232821e+02 7.8650595106343502e-01 2 0 0 -51 0
P 119 113 -1.3272102196579354e+00 1.6406243318400959e+00 -1.2423923535408636e+02 1.2425948508167126e+02 7.6085230409282367e-01 2 0 0 -52 0
P 120 -311 -6.9244463343696017e-01 2.1288808502805385e+00 -1.1966168192226360e+02 1.1968365556390297e+02 4.9767000000000000e-01 2 0 0 -53 0
P 121 323 -1.0451870562873480e+00 8.4227491741401661e-01 -4.8451756933129055e+01 4.8477553992878534e+01 8.3585178488801049e-01 2 0 0 -54 0
P 122 -321 -1.0117800476609547e-01 1.3011681178730956e+00 -5.3662206692195284e+01 5.3680344107461735e+01 4.9359999999999998e-01 1 0 0 0 0
P 123 323 -2.4344701509847018e+00 7.9320562951620566e-01 -8.9833452240349089e+01 8.9874122700376191e+01 8.6773824190456827e-01 2 0 0 -55 0
P 124 -321 -9.4207563486059442e-01 4.6890815500234384e-01 -1.9772967691755579e+01 1.9807101596620264e+01 4.9359999999999998e-01 1 0 0 0 0
P 125 333 -5.4040511956385484e-01 -4.4120817950165553e-01 -3.1667854809123764e+01 3.1692258606859205e+01 1.0293323279618731e+00 2 0 0 -56 0
P 126 333 -1.6897201822025856e+00 -3.7422918373663006e-01 -3.7068922287168448e+01 3.7123293828708448e+01 1.0191876100038550e+00 2 0 0 -57 0
P 127 313 -6.7434236825765781e-01 -1.1546456400000560e+00 -4.0609944978343549e+01 4.0641946037112731e+01 9.0122270049756625e-01 2 0 0 -58 0
P 128 113 -1.1103633262152715e+00 -1.6631803069246651e+00 -1.4298181664730675e+01 1.4459486840242228e+01 7.9980329828775232e-01 2 0 0 -59 0
P 129 223 -5.8403528225112689e-01 -4.9600188278531449e-01 -8.1791330543383172e+00 8.2522682777117407e+00 7.8396372882749854e-01 2 0 0 -60 0
P 130 -313 -4.8392941687643926e-01 -1.1725519828541187e+00 -7.6050136233582828e+00 7.7639384002445571e+00 9.1293013879128104e-01 2 0 0 -61 0
P 131 311 -9.6374269930485601e-01 -6.9222233807065403e-01 -6.5828870064935003e+00 6.7074621523306694e+00 4.9767000000000000e-01 2 0 0 -62 0
P 132 -313 -5.0188055838632639e-01 5.5601839784536666e-01 -1.3739479006481801e+00 1.8004248804837080e+00 8.9036866686813221e-01 2 0 0 -63 0
P 133 321 -1.5159245633447862e+00 1.0321909835713123e+00 -2.1865915683522612e+00 2.8962508791724506e+00 4.9359999999999998e-01 1 0 0 0 0
P 134 -213 2.3240154566947859e-02 1.0914144937545622e+00 -1.1653755715220544e+00 1.7367348663531468e+00 6.8295100215499005e-01 2 0 0 -64 0
P 135 211 -1.9974937658877927e+00 2.4629938058135199e+00 -3.7031441794434241e+00 4.8774046818858565e+00 1.3957000000000000e-01 1 0 0 0 0
P 136 -211 -2.3984403127909024e+00 2.2914966406514159e+00 -2.4482946617531733e+00 4.1251787020450807e+00 1.3957000000000000e-01 1 0 0 0 0
P 137 223 -6.7002585610616616e-01 1.2398816616851194e+00 1.3823294370113204e-02 1.6151601380406511e+00 7.8886627841123935e-01 2 0 0 -65 0
P 138 -311 -9.9515993440246209e-01 7.0828584739944678e-01 5.6918864960284354e-01 1.4365456081875625e+00 4.9767000000000000e-01 2 0 0 -66 0
P 139 313 -2.7302769326814151e+00 1.9701871029812130e+00 -1.2333091944168872e-01 3.4857553258476002e+00 8.9399682667157254e-01 2 0 0 -67 0
P 140 211 -7.0906540134719698e-01 9.8922021653876901e-01 1.4080274370297650e+00 1.8663738715823477e+00 1.3957000000000000e-01 1 0 0 0 0
P 141 -211 -1.3498189550849965e-01 1.5627122918369105e+00 6.8541739501183219e-01 1.7174302342331240e+00 1.3957000000000000e-01 1 0 0 0 0
P 142 213 -9.2955062797096311e-01 4.4384938439951442e-02 4.8506123863799783e-01 1.2731561817513430e+00 7.2083830723755238e-01 2 0 0 -68 0
P 143 -323 -9.5023849565452767e-01 1.9628039030858968e+00 1.8270523838544470e+00 2.9914949617518620e+00 9.2486179088853260e-01 2 0 0 -69 0
P 144 323 1.9732020459231687e+00 2.7971292358021302e+00 3.5993594046567208e+00 5.0410586163744675e+00 8.5989858356558035e-01 2 0 0 -70 0
P 145 -211 3.6019369652637973e-01 3.2774985060750456e-01 2.5703479659228418e-01 5.6807229746733479e-01 1.3957000000000000e-01 1 0 0 0 0
P 146 211 3.4373603039073369e-01 4.8763316175620552e-01 4.3178796201545622e-01 7.4957400440156274e-01 1.3957000000000000e-01 1 0 0 0 0
P 147 223 1.1946085168138700e+00 1.5877020455199411e+00 2.2286641510982435e+00 3.0905409796039351e+00 7.9787991228527577e-01 2 0 0 -71 0
P 148 -2224 3.0555631413160818e+00 1.1489203064349802e+00 8.7900656923161975e+00 9.4504999485633334e+00 1.1790718474517508e+00 2 0 0 -72 0
P 149 2224 1.1309693254615363e+00 4.7680834630736574e-01 4.7211268937836728e+00 5.0250494240391674e+00 1.2065010371257963e+00 2 0 0 -73 0
P 150 -2212 1.5488237856182818e+00 3.9622232048684386e-01 2.7471822347368247e+00 3.3140923448061219e+00 9.3827000000000005e-01 1 0 0 0 0
P 151 3122 3.2005028829824798e+00 -4.8894386609141538e-01 1.4447223342660120e+01 1.4847534777978161e+01 1.1156800000000000e+00 2 0 0 -74 0
P 152 311 1.0957938679277769e-01 -4.8501056419085448e-01 2.2631213495328657e+00 2.3699444214998096e+00 4.9767000000000000e-01 2 0 0 -75 0
P 153 113 -3.1456847888553331e-02 -4.1194020611037702e-01 1.3387413381419033e+00 1.5710505979613612e+00 7.1083566611097460e-01 2 0 0 -76 0
P 154 223 -1.1774882052445923e+00 -1.9795883256675482e+00 7.4268101892141534e+00 7.8062212533668358e+00 6.8871783575826706e-01 2 0 0 -77 0
P 155 213 5.9803715829111947e-01 -1.1835485271126669e+00 5.8488606035876956e+00 6.0710499150255508e+00 9.4341992336607949e-01 2 0 0 -78 0
P 156 -323 -1.4953761951305584e+00 -1.7355215691142800e+00 7.4734881809861546e+00 7.8690448625559011e+00 9.0590086419741978e-01 2 0 0 -79 0
P 157 313 -1.5032903528022362e-01 -1.4691888806459932e+00 6.3934612770915349e+00 6.6143210916413313e+00 8.3173410162164219e-01 2 0 0 -80 0
P 158 211 1.6527529470594660e-01 -8.5957382857014053e-01 4.6789698612100352e+00 4.7621866654736165e+00 1.3957000000000000e-01 1 0 0 0 0
P 159 221 4.9589686828845547e-01 -5.0103204162337189e-01 8.7634812335097223e+00 8.8088166993807206e+00 5.4744999999999999e-01 2 0 0 -81 0
P 160 111 -2.4457418782919235e-01 -4.2425047307225677e-01 2.6292598689609834e+00 2.6778782750870262e+00 1.3497999999999999e-01 2 0 0 -82 0
P 161 -2212 1.2643821576235563e+00 -1.1954328463235468e+00 2.7904835992748342e+01 2.7974773355751594e+01 9.3827000000000005e-01 1 0 0 0 0
P 162 2212 7.5441098520488981e-01 -3.6466550780560719e-01 8.5494598697636981e+00 8.6415121086983859e+00 9.3827000000000005e-01 1 0 0 0 0
P 163 111 6.9408270506507622e-02 -7.4518017143509985e-01 1.5565213951998439e+01 1.5583780541569544e+01 1.3497999999999999e-01 2 0 0 -83 0
P 164 -211 5.3050227609178202e-01 2.8486039927102869e-01 7.9707435217912215e+00 7.9946738637100214e+00 1.3957000000000000e-01 1 0 0 0 0
P 165 113 1.8926306545836400e+00 -2.5872840711538875e-01 4.9663911341044859e+01 4.9711932176480012e+01 1.0597734873390552e+00 2 0 0 -84 0
P 166 211 1.9739070535964870e-01 2.4874713191606956e-01 5.3835197242729976e+01 5.3836314697188733e+01 1.3957000000000000e-01 1 0 0 0 0
P 167 -321 2.2394158949229739e-01 -1.7338808372811682e-01 3.0930854203376093e+01 3.0936088892644324e+01 4.9359999999999998e-01 1 0 0 0 0
P 168 323 1.1403748929185971e+00 -1.6059455186334577e+00 1.2121653584009310e+02 1.2123591323769165e+02 9.0475499407655458e-01 2 0 0 -85 0
P 169 -211 1.2844520617972928e+00 -4.4827632486606628e-01 1.3920669568844761e+02 1.3921341305004862e+02 1.3957000000000000e-01 1 0 0 0 0
P 170 -313 2.1419891725858138e+00 -2.3061173429474393e+00 2.1708578061343655e+02 2.1711039899127150e+02 8.8482246189622737e-01 2 0 0 -86 0
P 171 311 5.3231630013063636e-01 -1.2720340034026612e+00 1.3379250632762620e+02 1.3380053757741780e+02 4.9767000000000000e-01 2 0 0 -87 0
P 172 211 2.5082925484473539e-01 -2.8439682554890089e-01 8.0654369786031779e+01 8.0655381979359078e+01 1.3957000000000000e-01 1 0 0 0 0
P 173 -211 1.6652502523803400e-01 1.5474489138082217e-01 1.2570427015667629e+01 1.2573257004713042e+01 1.3957000000000000e-01 1 0 0 0 0
P 174 211 -3.1200896014920071e-01 5.4867216931442697e-01 2.3218838475505407e+01 2.3227835255940310e+01 1.3957000000000000e-01 1 0 0 0 0
P 175 -211 2.0886513647801710e-01 -4.9597176515871255e-02 1.2430714160237898e+01 1.2433351070551863e+01 1.3957000000000000e-01 1 0 0 0 0
P 176 213 1.7149236392537004e-01 -2.9060671592722725e-01 1.4139239673699274e+02 1.4139581920192728e+02 9.2410543702131465e-01 2 0 0 -88 0
P 177 223 -9.3162678514891484e-01 1.5997633285703263e+00 2.1193042501666204e+02 2.1193994172712229e+02 7.7889689865275979e-01 2 0 0 -89 0
P 178 -213 -4.3873075925472765e-01 4.6838066628645980e-01 7.4171863718032739e+01 7.4179470375729295e+01 8.4651797949629892e-01 2 0 0 -90 0
P 179 211 -4.8670130182653509e-05 -9.5036151501565677e-02 2.8420215112837933e+01 2.8420716717165007e+01 1.3957000000000000e-01 1 0 0 0 0
P 180 -2212 -1.2236084341507680e+00 1.0417128438971290e+00 2.0574546801452337e+02 2.0575388293385234e+02 9.3827000000000005e-01 1 0 0 0 0
P 181 221 -2.7885537360523122e-01 1.2131703643257024e+00 1.8588440889397401e+02 1.8588938300510034e+02 5.4744999999999999e-01 2 0 0 -91 0
P 182 2114 -1.9351168289910516e+00 -5.5937951337365366e-01 4.6179789018214001e+02 4.6180379140630436e+02 1.1801686234706525e+00 2 0 0 -92 0
P 183 221 -1.7238679089800180e+00 4.4956088781615944e-02 6.0738578712233493e+02 6.0738848181484173e+02 5.4744999999999999e-01 2 0 0 -93 0
P 184 111 -1.0891057299130462e-01 -1.6988518173259876e-01 3.0707127079857273e+01 3.0708086810916534e+01 1.3497999999999999e-01 2 0 0 -94 0
P 185 221 6.3095436354120249e-01 -8.3310982966698610e-01 6.5056814634319460e+02 6.5056921608182472e+02 5.4744999999999999e-01 2 0 0 -95 0
P 186 -1114 6.8440017850133250e-01 -6.0691006741092335e-01 4.4929414150021677e+02 4.4929685143561659e+02 1.2642705831613781e+00 2 0 0 -96 0
P 187 -211 -8.4912093184482340e-02 -8.3629876537629688e-01 4.7373950753088485e+02 4.7374027386435995e+02 1.3957000000000000e-01 1 0 0 0 0
P 188 2214 1.5820250213077873e+00 -1.8617336055949452e+00 1.3046194538151217e+03 1.3046222965955717e+03 1.2035972128699080e+00 2 0 0 -97 0
V -13 0 0 0 0 0 0 1 0
P 189 92 6.7318071173845351e-01 1.0080894536150611e+00 -4.6661468639023360e+03 4.6768083278413887e+03 3.1560752596277052e+02 2 0 0 -14 0
V -14 0 0 0 0 0 0 16 0
P 190 111 -2.1714377265288062e-02 7.9039416178476263e-02 2.3173270199557258e-01 2.8042537164818465e-01 1.3497999999999999e-01 2 0 0 -98 0
P 191 -211 2.8164370355960805e-01 7.9700848918305156e-01 9.1957633879615341e-01 1.2568397413188210e+00 1.3957000000000000e-01 1 0 0 0 0
P 192 213 4.5839839754681547e-02 1.9661536006769182e+00 3.3534541440146155e+00 3.9356645529766228e+00 6.1313905860280948e-01 2 0 0 -99 0
P 193 -211 2.6093676523372977e-01 4.2874714860865873e-02 -1.7964652249176138e-01 3.4882501998627635e-01 1.3957000000000000e-01 1 0 0 0 0
P 194 211 1.0160010641042894e-01 2.0460906284809503e-02 -1.1786329422707979e-01 2.1003040573846785e-01 1.3957000000000000e-01 1 0 0 0 0
