         411
    2   21   58   58 -0.22370346e+00 -0.12734073e+00 -0.15402281e+01  0.00000000e+00
    2   -3   58   58 -0.33012703e+00 -0.17668970e+00 -0.12896216e+02  0.19900000e+00
    2    3   82   82  0.74550366e+00  0.22669594e+01 -0.11368204e+03  0.19900000e+00
    2   21   82   82 -0.21134222e+00 -0.81889890e-01 -0.24464021e+01  0.00000000e+00
    2   21   82   82 -0.36056280e+00 -0.17687646e+00 -0.21671016e+01  0.00000000e+00
    2   21   82   82  0.50335813e+00 -0.12304134e+01 -0.40660557e+02  0.00000000e+00
    2 2101   82   82 -0.34702000e+00 -0.54470760e+00 -0.43786853e+03  0.57933331e+00
    2    3   90   90 -0.18407012e+01  0.18637952e+01  0.73181429e+01  0.00000000e+00
    2   -3   90   90  0.18407012e+01 -0.18637952e+01 -0.25560465e+01  0.00000000e+00
    2    1   97   97 -0.17644401e+01 -0.56901944e+00 -0.24435639e+00  0.00000000e+00
    2   -1   97   97  0.17644401e+01  0.56901944e+00 -0.53484602e+01  0.00000000e+00
    2    1  102  102 -0.20567404e+00 -0.15753872e+01 -0.21010509e+00  0.00000000e+00
    2   -1  102  102  0.20567404e+00  0.15753872e+01  0.59660425e+01  0.00000000e+00
    2 2103  108  108 -0.14887555e+00  0.14248030e+00  0.69132288e+03  0.77133328e+00
    2   21  108  108 -0.11365955e+01 -0.49284640e+00  0.43605831e+02  0.00000000e+00
    2   21  108  108 -0.59331387e+00 -0.26031549e+01  0.72112262e+00  0.00000000e+00
    2   21  108  108  0.67539737e-01 -0.14405334e+00  0.80054253e-01  0.00000000e+00
    2   21  108  108  0.16206586e+00 -0.34149442e-01 -0.13090137e+00  0.00000000e+00
    2   21  108  108 -0.25859413e+01 -0.33627687e+01 -0.18993883e+02  0.00000000e+00
    2   21  108  108 -0.11061648e+02 -0.10030169e+02 -0.55285320e+02  0.00000000e+00
    2   21  108  108 -0.40657463e+01 -0.59533137e+00 -0.16637203e+02  0.00000000e+00
    2   21  108  108  0.81168249e-01 -0.23527068e+00 -0.89707837e-01  0.00000000e+00
    2    2  108  108  0.13900024e+00  0.65477300e+00  0.10666741e+00  0.55999998e-02
    2   21  131  131  0.21285610e+01 -0.96450549e+00 -0.12914455e+01  0.00000000e+00
    2   21  131  131 -0.21285610e+01  0.96450549e+00  0.15101042e+02  0.00000000e+00
    2   21  141  141 -0.14508307e+01 -0.12847765e+00  0.52964214e+02  0.00000000e+00
    2   21  141  141  0.14508307e+01  0.12847765e+00 -0.36845894e+02  0.00000000e+00
    2   92   52   57 -0.37352538e+01 -0.21763668e+01  0.97074308e+01  0.86355495e+01
    2  221  159  161 -0.80582070e+00 -0.12772357e+01  0.85968161e+00  0.54750001e+00
    1-2212    0    0 -0.39845359e+00 -0.18744478e+00 -0.28154469e+00  0.93830001e+00
    1 2212    0    0 -0.12567594e+01 -0.21684027e+00  0.64517856e+00  0.93830001e+00
    2  111  162  163 -0.52594995e+00 -0.46889600e+00  0.57446718e+00  0.13500001e+00
    2 -213  164  165 -0.11209842e+00  0.69486573e-01  0.47767506e+01  0.80699837e+00
    2  213  166  167 -0.63617158e+00 -0.95436491e-01  0.31328979e+01  0.89775747e+00
    2   92   59   81  0.30094395e+01 -0.62025914e+01 -0.86388885e+02  0.77777664e+02
    1  211    0    0  0.13427008e+01 -0.26062658e+01  0.30216877e+01  0.13959999e+00
    2  311  168  168  0.40764526e+00 -0.21195003e+00  0.51881242e+00  0.49770001e+00
    2 -313  169  170  0.11182569e+01 -0.16883652e+01  0.26147256e+01  0.82680744e+00
    2 -213  171  172 -0.10183442e+00 -0.47228408e+00  0.77066433e+00  0.76131308e+00
    2  213  173  174  0.88673675e+00 -0.84632939e+00  0.11933347e+01  0.11022177e+01
    1 -211    0    0 -0.18196012e+00 -0.49367240e+00  0.10575020e+01  0.13959999e+00
    2  323  175  176  0.18539359e+00  0.28427398e+00  0.68860364e+00  0.88390887e+00
    1 -321    0    0  0.90151668e+00 -0.61134267e+00  0.95534205e+00  0.49360001e+00
    1  211    0    0 -0.13798623e+00  0.43877777e+00  0.25701129e+00  0.13959999e+00
    1 2112    0    0  0.66577101e+00  0.28948170e+00 -0.88070399e+00  0.93959999e+00
    1-2212    0    0 -0.47853556e+00  0.29844052e+00 -0.12891874e+01  0.93830001e+00
    2  323  177  178 -0.38174641e+00  0.15966283e+00 -0.24305027e+01  0.90328294e+00
    2 -323  179  180  0.68835557e+00 -0.14367788e+00 -0.61069512e+01  0.81600565e+00
    2  221  181  183  0.27491635e+00  0.20284052e+00 -0.87451458e+01  0.54750001e+00
    1  211    0    0  0.11579485e+01 -0.22874067e+01 -0.31742264e+02  0.13959999e+00
    2  311  184  184  0.75824469e+00 -0.85745949e+00 -0.87357492e+01  0.49770001e+00
    1 -321    0    0 -0.36013183e+00  0.37428829e+00 -0.48698983e+01  0.49360001e+00
    1  321    0    0  0.23628737e+00 -0.47319981e+00 -0.47992659e+01  0.49360001e+00
    2 3322  185  186 -0.35570526e+00  0.61233449e+00 -0.25788193e+01  0.13149000e+01
    2-3212  187  188 -0.17342371e+01  0.64074337e+00 -0.66727114e+01  0.11926000e+01
    2 -213  189  190 -0.14601166e+01  0.14058664e+01 -0.60593095e+01  0.68749446e+00
    2  213  191  192 -0.37675244e+00  0.15691012e+00 -0.94519520e+01  0.91518497e+00
    2  311  193  193 -0.45328639e-01 -0.37425721e+00 -0.31041012e+01  0.49770001e+00
    2   92   83   89  0.32993677e+00  0.23307204e+00 -0.59682465e+03  0.10651698e+02
    1 -321    0    0  0.34642014e+00  0.13582803e+01 -0.57536453e+02  0.49360001e+00
    2  111  194  195 -0.22437094e-01  0.35515699e+00 -0.29233303e+02  0.13500001e+00
    1  211    0    0  0.29584134e+00  0.22412711e+00 -0.42484713e+01  0.13959999e+00
    2  113  196  197 -0.63742548e-02 -0.19909430e+00 -0.20716032e+02  0.76558536e+00
    1 -211    0    0  0.12700388e+00 -0.35441807e-02 -0.40301620e+02  0.13959999e+00
    2  223  198  200 -0.50310060e-01 -0.10083643e+01 -0.20915148e+02  0.75687313e+00
    1 2212    0    0 -0.36020714e+00 -0.49348956e+00 -0.42387360e+03  0.93830001e+00
    2   92   91   96  0.00000000e+00  0.00000000e+00  0.47620964e+01  0.10393816e+02
    2 -313  201  202 -0.58042550e+00  0.63733709e+00  0.31947005e+01  0.89394814e+00
    1 -211    0    0 -0.35475734e+00  0.21957833e+00 -0.16065042e+00  0.13959999e+00
    2  323  203  204 -0.72124936e-02  0.54061729e+00  0.17406511e+01  0.81076276e+00
    2 -313  205  206  0.15946677e+00 -0.66047955e+00 -0.38343780e-01  0.87225807e+00
    2 -213  207  208 -0.44858670e+00  0.62688202e+00  0.16363863e+01  0.70860994e+00
    1  321    0    0  0.12315153e+01 -0.13639352e+01 -0.16106471e+01  0.49360001e+00
    2   92   98  101  0.00000000e+00  0.00000000e+00 -0.55928164e+01  0.50428748e+01
    1 -211    0    0 -0.78326690e+00 -0.37968913e+00 -0.38600278e+00  0.13959999e+00
    2  213  209  210 -0.80133951e+00  0.40485406e+00 -0.19952333e+00  0.79269451e+00
    2  111  211  212  0.29410553e+00 -0.14981756e+00 -0.61370862e+00  0.13500001e+00
    2  223  213  215  0.12905009e+01  0.12465262e+00 -0.43935819e+01  0.76472420e+00
    2   92  103  107  0.00000000e+00  0.00000000e+00  0.57559376e+01  0.52291427e+01
    2 -213  216  217  0.30341426e-01 -0.80026239e-02  0.13941473e+00  0.74790990e+00
    2  213  218  219  0.20280991e+00 -0.31684929e+00  0.90099144e+00  0.79093164e+00
    2 -213  220  221 -0.98886512e-01 -0.54532015e+00  0.56220156e+00  0.82238573e+00
    1  211    0    0 -0.48269165e+00  0.48339233e-01  0.34247407e+00  0.13959999e+00
    2  113  222  223  0.34842682e+00  0.82183284e+00  0.38108559e+01  0.86568820e+00
    2   92  109  130 -0.19142347e+02 -0.16700491e+02  0.64469952e+03  0.52673993e+03
    2  331  224  225 -0.31828788e+00 -0.28879259e-01  0.30639532e+03  0.95759463e+00
    2 2214  226  227 -0.17091548e+00  0.41215912e+00  0.18134865e+03  0.12281277e+01
    1 -211    0    0 -0.21337096e+00 -0.78557378e+00  0.66059822e+02  0.13959999e+00
    2  331  228  229 -0.59956498e-01  0.38622740e+00  0.13099792e+03  0.95781225e+00
    2  223  230  232  0.33040482e+00  0.16450146e+00  0.18928904e+02  0.78479451e+00
    2  221  233  235 -0.24549142e+00 -0.13222420e+00  0.19283197e+02  0.54750001e+00
    2  113  236  237 -0.32288766e+00 -0.14266454e+00  0.10670929e+02  0.72956729e+00
    2  111  238  239 -0.62115288e+00 -0.17956005e+01  0.10359015e+01  0.13500001e+00
    2  213  240  241  0.15887353e+00 -0.12029245e+00  0.69275177e+00  0.76900363e+00
    1 -211    0    0  0.12893344e+00  0.46391614e-01 -0.11724535e+00  0.13959999e+00
    2  213  242  243 -0.66157222e+00 -0.12031867e+00 -0.27802687e+01  0.92537868e+00
    2  111  244  245 -0.49866670e+00 -0.26722581e+01 -0.25359402e+01  0.13500001e+00
    2  113  246  247 -0.49806209e+01 -0.47304673e+01 -0.26734175e+02  0.81701642e+00
    1 -211    0    0 -0.12273804e+01 -0.30985761e+00 -0.48824930e+01  0.13959999e+00
    2 -313  248  249 -0.28246355e+01 -0.28250186e+01 -0.16902178e+02  0.89466429e+00
    2  311  250  250 -0.17557780e+01 -0.17156659e+01 -0.10652614e+02  0.49770001e+00
    2-2114  251  252 -0.16921530e+01 -0.92987555e+00 -0.78336420e+01  0.12249888e+01
    2 2214  253  254 -0.24333186e+01 -0.18534211e+01 -0.10909353e+02  0.12117262e+01
    2 -213  255  256 -0.93599880e+00 -0.12221253e+00 -0.38374243e+01  0.97767270e+00
    2  113  257  258 -0.76206547e+00  0.73393363e+00 -0.18387768e+01  0.10223405e+01
    1  211    0    0 -0.16266888e+00 -0.15386631e+00 -0.33147329e+00  0.13959999e+00
    2  223  259  261  0.12636223e+00 -0.55055213e-02 -0.13583282e+01  0.78175670e+00
    2   92  132  140  0.00000000e+00  0.00000000e+00  0.13809596e+02  0.11468465e+02
    1 -211    0    0 -0.79316360e+00  0.24428114e+00  0.46131530e+01  0.13959999e+00
    2  113  262  263 -0.30535904e+00 -0.15252879e+00  0.24335117e+01  0.57161868e+00
    1  211    0    0 -0.22026351e+00  0.44651905e+00  0.72053212e+00  0.13959999e+00
    2  313  264  265 -0.12834707e+00 -0.90234041e-01  0.38922803e+01  0.10082972e+01
    1 -321    0    0 -0.38574028e+00  0.73624663e-01  0.16868111e+01  0.49360001e+00
    2  323  266  267  0.66993225e+00  0.29340930e-01  0.70507574e+00  0.95219034e+00
    2 -323  268  269  0.14431622e+01 -0.82960689e+00 -0.57296562e+00  0.92617905e+00
    1  211    0    0 -0.13503614e+00  0.21710680e+00  0.70387549e-02  0.13959999e+00
    2  111  270  271 -0.14518487e+00  0.61497144e-01  0.32415950e+00  0.13500001e+00
    2   92  142  158  0.00000000e+00  0.00000000e+00  0.16118320e+02  0.88401489e+02
    2  331  272  274 -0.70734853e+00  0.86514942e-01 -0.30510149e+01  0.95836711e+00
    2  113  275  276  0.74551374e+00 -0.93517542e-01  0.66860813e+00  0.87463605e+00
    2  223  277  278 -0.37139601e+00  0.12721571e+00  0.48620519e+00  0.78128511e+00
    2  221  279  281 -0.90886220e-01  0.59690247e-02  0.11176066e+01  0.54750001e+00
    1  211    0    0 -0.49295121e+00 -0.27733743e+00  0.28253324e+01  0.13959999e+00
    2 -213  282  283  0.41200882e+00  0.29818064e+00  0.78310447e+01  0.85314947e+00
    2  213  284  285 -0.66296601e+00  0.36033589e-01  0.92667618e+01  0.96779156e+00
    2  111  286  287  0.21580642e+00 -0.42132854e-01  0.88119942e+00  0.13500001e+00
    2 -213  288  289 -0.57515484e+00  0.10795248e+00  0.28336853e+02  0.88690424e+00
    2  221  290  292 -0.52397922e-01 -0.28998443e+00 -0.15921714e+01  0.54750001e+00
    2  213  293  294  0.86032256e-01 -0.63731536e-01 -0.91060656e+00  0.48154864e+00
    2 -213  295  296  0.15886268e+00 -0.38100131e-01 -0.55007129e+01  0.69966000e+00
    1 2212    0    0  0.24402221e+00  0.14529544e+00 -0.44689755e+01  0.93830001e+00
    1  211    0    0  0.48864394e+00  0.44582254e+00 -0.10788389e+02  0.13959999e+00
    2-2224  297  298 -0.33853960e+00 -0.10347863e+00 -0.36369028e+01  0.12198563e+01
    2  113  299  300  0.79094344e+00 -0.39250079e+00 -0.54019437e+01  0.58878148e+00
    2  221  301  302  0.14980686e+00  0.47798950e-01  0.55425081e-01  0.54750001e+00
    1 -211    0    0 -0.42502713e+00 -0.55629349e+00  0.56052005e+00  0.13959999e+00
    1  211    0    0 -0.18458691e+00 -0.29628819e+00  0.15380770e+00  0.13959999e+00
    2  111  303  304 -0.19620663e+00 -0.42465404e+00  0.14535378e+00  0.13500001e+00
    1   22    0    0 -0.10359311e+00 -0.16687860e+00  0.12937161e+00  0.00000000e+00
    1   22    0    0 -0.42235690e+00 -0.30201745e+00  0.44509563e+00  0.00000000e+00
    1 -211    0    0 -0.30538782e+00 -0.25055185e+00  0.23175387e+01  0.13959999e+00
    2  111  305  307  0.19328941e+00  0.32003841e+00  0.24592113e+01  0.13500001e+00
    1  211    0    0 -0.14793885e+00  0.14137977e+00  0.23317988e+01  0.13959999e+00
    2  111  308  309 -0.48823270e+00 -0.23681626e+00  0.80109900e+00  0.13500001e+00
    1  130    0    0  0.40764526e+00 -0.21195003e+00  0.51881242e+00  0.49770001e+00
    1 -321    0    0  0.94717366e+00 -0.13382001e+01  0.17392095e+01  0.49360001e+00
    1  211    0    0  0.17108326e+00 -0.35016492e+00  0.87551600e+00  0.13959999e+00
    1 -211    0    0 -0.67190684e-01 -0.45966712e+00  0.92653006e-01  0.13959999e+00
    2  111  310  311 -0.34643732e-01 -0.12616888e-01  0.67801124e+00  0.13500001e+00
    1  211    0    0 -0.21198481e+00 -0.17111376e-01  0.27619553e+00  0.13959999e+00
    2  111  312  313  0.10987215e+01 -0.82921797e+00  0.91713911e+00  0.13500001e+00
    1  321    0    0  0.11597306e-01  0.39374286e+00  0.27319980e+00  0.49360001e+00
    2  111  314  315  0.17379627e+00 -0.10946894e+00  0.41540378e+00  0.13500001e+00
    2  311  316  316 -0.11527415e+00  0.35495925e+00 -0.17358985e+01  0.49770001e+00
    1  211    0    0 -0.26647228e+00 -0.19529644e+00 -0.69460404e+00  0.13959999e+00
    2 -311  317  317  0.66590405e+00  0.18047683e-01 -0.41477675e+01  0.49770001e+00
    1 -211    0    0  0.22451550e-01 -0.16172555e+00 -0.19591836e+01  0.13959999e+00
    1  211    0    0 -0.60867816e-02  0.43116592e-01 -0.20548604e+01  0.13959999e+00
    1 -211    0    0  0.20043600e+00  0.13562152e+00 -0.24994955e+01  0.13959999e+00
    2  111  318  319  0.80567174e-01  0.24102420e-01 -0.41907902e+01  0.13500001e+00
    1  130    0    0  0.75824469e+00 -0.85745949e+00 -0.87357492e+01  0.49770001e+00
    2 3122  320  321 -0.22232258e+00  0.52443242e+00 -0.19526496e+01  0.11156000e+01
    2  111  322  323 -0.13338268e+00  0.87902039e-01 -0.62616962e+00  0.13500001e+00
    2-3122  324  325 -0.16895678e+01  0.57185096e+00 -0.62257700e+01  0.11156000e+01
    1   22    0    0 -0.44669293e-01  0.68892375e-01 -0.44694138e+00  0.00000000e+00
    1 -211    0    0 -0.80928057e+00  0.78997672e+00 -0.42847233e+01  0.13959999e+00
    2  111  326  327 -0.65083611e+00  0.61588979e+00 -0.17745867e+01  0.13500001e+00
    1  211    0    0 -0.17909412e+00 -0.12813601e+00 -0.73236573e+00  0.13959999e+00
    2  111  328  329 -0.19765827e+00  0.28504610e+00 -0.87195845e+01  0.13500001e+00
    1  130    0    0 -0.45328639e-01 -0.37425721e+00 -0.31041012e+01  0.49770001e+00
    1   22    0    0  0.47937334e-01  0.12543571e+00 -0.13108867e+02  0.00000000e+00
    1   22    0    0 -0.70374429e-01  0.22972126e+00 -0.16124435e+02  0.00000000e+00
    1 -211    0    0  0.24171615e+00 -0.28916091e-01 -0.16390606e+02  0.13959999e+00
    1  211    0    0 -0.24809040e+00 -0.17017820e+00 -0.43254256e+01  0.13959999e+00
    1  211    0    0 -0.11893980e+00 -0.57423019e+00 -0.10873691e+02  0.13959999e+00
    1 -211    0    0 -0.61774179e-01 -0.29227108e-01 -0.47508254e+01  0.13959999e+00
    2  111  330  331  0.13040392e+00 -0.40490705e+00 -0.52906322e+01  0.13500001e+00
    2 -311  332  332 -0.60385597e+00  0.24032481e+00  0.19908502e+01  0.49770001e+00
    2  111  333  334  0.23430467e-01  0.39701226e+00  0.12038500e+01  0.13500001e+00
    1  321    0    0 -0.10851977e+00  0.40657371e+00  0.16263103e+01  0.49360001e+00
    2  111  335  336  0.10130728e+00  0.13404354e+00  0.11434095e+00  0.13500001e+00
    1 -321    0    0  0.17853266e+00 -0.33790973e+00  0.22834848e+00  0.49360001e+00
    1  211    0    0 -0.19065883e-01 -0.32256982e+00 -0.26669225e+00  0.13959999e+00
    1 -211    0    0  0.89574188e-01  0.42564642e+00  0.72221565e+00  0.13959999e+00
    2  111  337  338 -0.53816092e+00  0.20123564e+00  0.91417080e+00  0.13500001e+00
    1  211    0    0  0.55750787e-01 -0.52768737e-01  0.10051788e+00  0.13959999e+00
    2  111  339  341 -0.85709023e+00  0.45762280e+00 -0.30004120e+00  0.13500001e+00
    1   22    0    0  0.22169419e-01 -0.62080190e-01 -0.16671452e+00  0.00000000e+00
    1   22    0    0  0.27193609e+00 -0.87737367e-01 -0.44699410e+00  0.00000000e+00
    1  211    0    0  0.91846436e+00  0.18229064e+00 -0.31224864e+01  0.13959999e+00
    1 -211    0    0  0.29799598e+00 -0.10534655e-01 -0.53717220e+00  0.13959999e+00
    2  111  342  343  0.74040487e-01 -0.47103368e-01 -0.73392338e+00  0.13500001e+00
    1 -211    0    0  0.36651649e-01 -0.32271400e+00  0.21077132e+00  0.13959999e+00
    2  111  344  345 -0.63102227e-02  0.31471136e+00 -0.71356587e-01  0.13500001e+00
    1  211    0    0 -0.13447335e+00 -0.63811243e-03  0.71405095e+00  0.13959999e+00
    2  111  346  347  0.33728325e+00 -0.31621116e+00  0.18694040e+00  0.13500001e+00
    1 -211    0    0  0.10850030e+00 -0.47500437e+00  0.68725526e+00  0.13959999e+00
    2  111  348  349 -0.20738682e+00 -0.70315801e-01 -0.12505367e+00  0.13500001e+00
    1  211    0    0  0.22508651e+00  0.89700723e+00  0.35909469e+01  0.13959999e+00
    1 -211    0    0  0.12334032e+00 -0.75174406e-01  0.21990907e+00  0.13959999e+00
    1   22    0    0  0.52933775e-01  0.80345944e-01  0.17340380e+02  0.00000000e+00
    2  113  350  351 -0.37122163e+00 -0.10922520e+00  0.28905493e+03  0.81080163e+00
    1 2212    0    0  0.90145588e-01  0.28407833e+00  0.13285492e+03  0.93830001e+00
    2  111  352  353 -0.26106107e+00  0.12808080e+00  0.48493732e+02  0.13500001e+00
    1   22    0    0 -0.23241075e-01 -0.53236566e-01  0.64876080e+00  0.00000000e+00
    2  113  354  355 -0.36715418e-01  0.43946394e+00  0.13034915e+03  0.44019306e+00
    1  211    0    0  0.29208881e+00  0.28145757e+00  0.63344240e+01  0.13959999e+00
    1 -211    0    0  0.43253690e-01 -0.66416584e-01  0.10037141e+02  0.13959999e+00
    2  111  356  357 -0.49376749e-02 -0.50539538e-01  0.25573392e+01  0.13500001e+00
    1 -211    0    0 -0.20224541e+00 -0.51119506e-01  0.56910295e+01  0.13959999e+00
    1  211    0    0 -0.20152666e-01  0.40970050e-01  0.44818664e+01  0.13959999e+00
    2  111  358  359 -0.23093365e-01 -0.12207475e+00  0.91103029e+01  0.13500001e+00
    1  211    0    0  0.16824702e-01  0.58452882e-01  0.51339090e+00  0.13959999e+00
    1 -211    0    0 -0.33971235e+00 -0.20111741e+00  0.10157537e+02  0.13959999e+00
    1   22    0    0 -0.39330694e+00 -0.96078479e+00  0.52545404e+00  0.00000000e+00
    1   22    0    0 -0.22784591e+00 -0.83481568e+00  0.51044738e+00  0.00000000e+00
    1  211    0    0 -0.22510204e+00 -0.21141884e+00  0.47503024e+00  0.13959999e+00
    2  111  360  361  0.38397554e+00  0.91126412e-01  0.21772142e+00  0.13500001e+00
    1  211    0    0 -0.55778003e+00 -0.27983859e+00 -0.26750662e+01  0.13959999e+00
    2  111  362  363 -0.10379215e+00  0.15951993e+00 -0.10520211e+00  0.13500001e+00
    1   22    0    0 -0.32996857e+00 -0.15332353e+01 -0.15316178e+01  0.00000000e+00
    1   22    0    0 -0.16869813e+00 -0.11390227e+01 -0.10043224e+01  0.00000000e+00
    1  211    0    0 -0.29001868e+00 -0.16182452e+00 -0.11268277e+01  0.13959999e+00
    1 -211    0    0 -0.46906023e+01 -0.45686426e+01 -0.25607346e+02  0.13959999e+00
    1 -321    0    0 -0.13015716e+01 -0.16785280e+01 -0.92617903e+01  0.49360001e+00
    1  211    0    0 -0.15230639e+01 -0.11464908e+01 -0.76403885e+01  0.13959999e+00
    2  310  364  365 -0.17557780e+01 -0.17156659e+01 -0.10652614e+02  0.49770001e+00
    1-2112    0    0 -0.11383542e+01 -0.76443744e+00 -0.51323209e+01  0.93959999e+00
    2  111  366  367 -0.55379879e+00 -0.16543815e+00 -0.27013209e+01  0.13500001e+00
    1 2112    0    0 -0.16373657e+01 -0.11167045e+01 -0.70404215e+01  0.93959999e+00
    1  211    0    0 -0.79595286e+00 -0.73671657e+00 -0.38689318e+01  0.13959999e+00
    1 -211    0    0  0.15850604e+00  0.87946914e-02 -0.32990688e+00  0.13959999e+00
    2  111  368  369 -0.10945048e+01 -0.13100722e+00 -0.35075173e+01  0.13500001e+00
    1  211    0    0 -0.66040617e+00  0.96752298e+00 -0.14393373e+01  0.13959999e+00
    1 -211    0    0 -0.10165933e+00 -0.23358937e+00 -0.39943951e+00  0.13959999e+00
    1 -211    0    0  0.25961566e+00  0.18196659e+00 -0.50807846e+00  0.13959999e+00
    1  211    0    0 -0.11607266e+00 -0.13716529e+00 -0.24241248e+00  0.13959999e+00
    2  111  370  371 -0.17180759e-01 -0.50306823e-01 -0.60783720e+00  0.13500001e+00
    1 -211    0    0 -0.25079268e+00 -0.14066462e+00  0.57106650e+00  0.13959999e+00
    1  211    0    0 -0.54566368e-01 -0.11864185e-01  0.18624455e+01  0.13959999e+00
    2  311  372  372 -0.67813188e-01  0.12768656e-01  0.37760293e+01  0.49770001e+00
    2  111  373  374 -0.60533889e-01 -0.10300270e+00  0.11625117e+00  0.13500001e+00
    1  321    0    0  0.26797056e-01  0.97719491e-01  0.30053487e+00  0.49360001e+00
    2  111  375  376  0.64313519e+00 -0.68378560e-01  0.40454093e+00  0.13500001e+00
    1 -321    0    0  0.92149395e+00 -0.54465115e+00 -0.39817899e-01  0.49360001e+00
    2  111  377  378  0.52166820e+00 -0.28495574e+00 -0.53314769e+00  0.13500001e+00
    1   22    0    0 -0.11339319e+00  0.63886501e-01  0.11602437e+00  0.00000000e+00
    1   22    0    0 -0.31791680e-01 -0.23893565e-02  0.20813516e+00  0.00000000e+00
    1 -211    0    0 -0.91035783e-01 -0.16374838e-01 -0.40069652e+00  0.13959999e+00
    1  211    0    0  0.48181415e-01  0.78923991e-02 -0.56590527e+00  0.13959999e+00
    2  221  379  381 -0.66449416e+00  0.94997384e-01 -0.20844133e+01  0.54750001e+00
    1  211    0    0  0.70628440e+00 -0.27939665e+00  0.75671035e+00  0.13959999e+00
    1 -211    0    0  0.39229378e-01  0.18587910e+00 -0.88102147e-01  0.13959999e+00
    1   22    0    0  0.11430277e+00 -0.14969531e+00  0.36782908e+00  0.00000000e+00
    2  111  382  383 -0.48569879e+00  0.27691102e+00  0.11837615e+00  0.13500001e+00
    1 -211    0    0  0.65168113e-01  0.35077356e-01  0.31411949e+00  0.13959999e+00
    1  211    0    0  0.57987459e-02 -0.76875659e-02  0.13298714e+00  0.13959999e+00
    2  111  384  385 -0.16185309e+00 -0.21420768e-01  0.67050004e+00  0.13500001e+00
    1 -211    0    0  0.15821029e+00  0.55362713e+00  0.40274653e+01  0.13959999e+00
    2  111  386  387  0.25379851e+00 -0.25544649e+00  0.38035798e+01  0.13500001e+00
    1  211    0    0 -0.36657304e+00  0.37019482e+00  0.72804980e+01  0.13959999e+00
    2  111  388  389 -0.29639298e+00 -0.33416125e+00  0.19862630e+01  0.13500001e+00
    1   22    0    0  0.99512905e-01 -0.34864727e-01  0.65817761e+00  0.00000000e+00
    1   22    0    0  0.11629352e+00 -0.72681289e-02  0.22302184e+00  0.00000000e+00
    1 -211    0    0 -0.59619009e+00  0.40030181e+00  0.17943459e+02  0.13959999e+00
    2  111  390  391  0.21035254e-01 -0.29234934e+00  0.10393394e+02  0.13500001e+00
    2  111  392  393 -0.12593122e+00 -0.39390929e-01 -0.61039817e+00  0.13500001e+00
    2  111  394  395 -0.58858968e-01 -0.64211681e-01 -0.38511115e+00  0.13500001e+00
    2  111  396  397  0.13239226e+00 -0.18638182e+00 -0.59666204e+00  0.13500001e+00
    1  211    0    0  0.29066654e-01  0.11876713e+00 -0.14631253e+00  0.13959999e+00
    2  111  398  399  0.56965593e-01 -0.18249866e+00 -0.76429391e+00  0.13500001e+00
    1 -211    0    0  0.26636237e+00 -0.26360965e+00 -0.40121326e+01  0.13959999e+00
    2  111  400  401 -0.10749971e+00  0.22550952e+00 -0.14885799e+01  0.13500001e+00
    1-2212    0    0 -0.37388986e+00 -0.27045113e+00 -0.28790128e+01  0.93830001e+00
