---- GSROTM   77   90.00000  326.25000   62.00000  236.25000  152.00000 -123.75001
---- GSROTM   78   90.00000  326.25000   90.00000  236.25000  179.99998  101.24999
---- GSROTM   79   90.00000  146.25000   90.00000  236.25000    0.00002 -168.75000
---- GSROTM   80   90.00000  146.25000  117.00000  236.25000   26.99999 -123.75000
---- GSROTM   81   90.00000  348.75000   62.00000  258.75000  152.00000 -101.25000
---- GSROTM   82   90.00000  348.75000   90.00000  258.75000  179.99998  123.75000
---- GSROTM   83   90.00000  168.75000   90.00000  258.75000    0.00001 -146.25000
---- GSROTM   84   90.00000  168.75000  117.00000  258.75000   26.99999 -101.25001
---- GSROTM   85   90.00000  371.25000   62.00000  281.25000  152.00000  -78.75002
---- GSROTM   86   90.00000  371.25000   90.00000  281.25000  179.99998  146.25000
---- GSROTM   87   90.00000  191.25000   90.00000  281.25000    0.00001 -123.75000
---- GSROTM   88   90.00000  191.25000  117.00000  281.25000   26.99999  -78.75001
---- GSROTM   89   90.00000  393.75000   62.00000  303.75000  152.00000  -56.25001
---- GSROTM   90   90.00000  393.75000   90.00000  303.75000  179.99998  168.75000
---- GSROTM   91   90.00000  213.75000   90.00000  303.75000    0.00002 -101.25001
---- GSROTM   92   90.00000  213.75000  117.00000  303.75000   26.99999  -56.25000
---- GSROTM   93   90.00000  416.25000   62.00000  326.25000  152.00000  -33.75000
---- GSROTM   94   90.00000  416.25000   90.00000  326.25000  179.99998 -168.75000
---- GSROTM   95   90.00000  236.25000   90.00000  326.25000    0.00001  -78.75001
---- GSROTM   96   90.00000  236.25000  117.00000  326.25000   26.99999  -33.75002
---- GSROTM   97   90.00000  438.75000   62.00000  348.75000  152.00000  -11.25002
---- GSROTM   98   90.00000  438.75000   90.00000  348.75000  179.99998 -146.25000
---- GSROTM   99   90.00000  258.75000   90.00000  348.75000    0.00001  -56.25000
---- GSROTM  100   90.00000  258.75000  117.00000  348.75000   26.99999  -11.25001
---- GSROTM  101   90.00000   90.00000   66.00000    0.00000  156.00000    0.00000
---- GSROTM  102   90.00000   90.00000   90.00000    0.00000  180.00000 -135.00000
---- GSROTM  103   90.00000  -90.00000   90.00000    0.00000    0.00000  -45.00000
---- GSROTM  104   90.00000  -90.00000  111.00000    0.00000   21.00000   -0.00001
---- GSROTM  105   90.00000  110.00000   66.00000   20.00000  156.00000   19.99999
---- GSROTM  106   90.00000  110.00000   90.00000   20.00000  180.00000 -115.00000
---- GSROTM  107   90.00000  -70.00000   90.00000   20.00000    0.00000  -25.00000
---- GSROTM  108   90.00000  -70.00000  111.00000   20.00000   21.00000   19.99999
---- GSROTM  109   90.00000  130.00000   66.00000   40.00000  156.00000   40.00000
---- GSROTM  110   90.00000  130.00000   90.00000   40.00000  180.00000  -95.00000
---- GSROTM  111   90.00000  -50.00000   90.00000   40.00000    0.00000   -5.00000
---- GSROTM  112   90.00000  -50.00000  111.00000   40.00000   21.00000   39.99999
---- GSROTM  113   90.00000  150.00000   66.00000   60.00000  156.00000   59.99999
---- GSROTM  114   90.00000  150.00000   90.00000   60.00000  180.00000  -75.00000
---- GSROTM  115   90.00000  -30.00000   90.00000   60.00000    0.00000   15.00000
---- GSROTM  116   90.00000  -30.00000  111.00000   60.00000   21.00000   59.99999
---- GSROTM  117   90.00000  170.00000   66.00000   80.00000  156.00000   79.99999
---- GSROTM  118   90.00000  170.00000   90.00000   80.00000  180.00000  -55.00000
---- GSROTM  119   90.00000  -10.00000   90.00000   80.00000    0.00000   35.00000
---- GSROTM  120   90.00000  -10.00000  111.00000   80.00000   21.00000   79.99999
---- GSROTM  121   90.00000  190.00000   66.00000  100.00000  156.00000  100.00000
---- GSROTM  122   90.00000  190.00000   90.00000  100.00000  180.00000  -35.00000
---- GSROTM  123   90.00000   10.00000   90.00000  100.00000    0.00000   55.00000
---- GSROTM  124   90.00000   10.00000  111.00000  100.00000   21.00000   99.99999
---- GSROTM  125   90.00000  210.00000   66.00000  120.00000  156.00000  119.99999
---- GSROTM  126   90.00000  210.00000   90.00000  120.00000  180.00000  -15.00000
---- GSROTM  127   90.00000   30.00000   90.00000  120.00000    0.00000   75.00000
---- GSROTM  128   90.00000   30.00000  111.00000  120.00000   21.00000  119.99999
---- GSROTM  129   90.00000  230.00000   66.00000  140.00000  156.00000  140.00000
---- GSROTM  130   90.00000  230.00000   90.00000  140.00000  179.99998    5.00000
---- GSROTM  131   90.00000   50.00000   90.00000  140.00000    0.00000   95.00000
---- GSROTM  132   90.00000   50.00000  111.00000  140.00000   21.00000  140.00000
---- GSROTM  133   90.00000  250.00000   66.00000  160.00000  156.00000  160.00000
---- GSROTM  134   90.00000  250.00000   90.00000  160.00000  179.99998   25.00000
---- GSROTM  135   90.00000   70.00000   90.00000  160.00000    0.00001  115.00000
---- GSROTM  136   90.00000   70.00000  111.00000  160.00000   21.00000  160.00000
---- GSROTM  137   90.00000  270.00000   66.00000  180.00000  156.00000  180.00000
---- GSROTM  138   90.00000  270.00000   90.00000  180.00000  180.00000   45.00000
---- GSROTM  139   90.00000   90.00000   90.00000  180.00000    0.00000  135.00000
---- GSROTM  140   90.00000   90.00000  111.00000  180.00000   21.00000  180.00000
---- GSROTM  141   90.00000  290.00000   66.00000  200.00000  156.00000 -160.00002
---- GSROTM  142   90.00000  290.00000   90.00000  200.00000  180.00000   65.00000
---- GSROTM  143   90.00000  110.00000   90.00000  200.00000    0.00000  155.00000
---- GSROTM  144   90.00000  110.00000  111.00000  200.00000   21.00000 -160.00002
---- GSROTM  145   90.00000  310.00000   66.00000  220.00000  156.00000 -140.00002
---- GSROTM  146   90.00000  310.00000   90.00000  220.00000  180.00000   84.99999
---- GSROTM  147   90.00000  130.00000   90.00000  220.00000    0.00001  175.00000
---- GSROTM  148   90.00000  130.00000  111.00000  220.00000   21.00000 -140.00000
---- GSROTM  149   90.00000  330.00000   66.00000  240.00000  156.00000 -120.00002
---- GSROTM  150   90.00000  330.00000   90.00000  240.00000  179.99998  105.00000
---- GSROTM  151   90.00000  150.00000   90.00000  240.00000    0.00001 -165.00000
---- GSROTM  152   90.00000  150.00000  111.00000  240.00000   21.00000 -120.00001
---- GSROTM  153   90.00000  350.00000   66.00000  260.00000  156.00000 -100.00002
---- GSROTM  154   90.00000  350.00000   90.00000  260.00000  179.99998  124.99999
---- GSROTM  155   90.00000  170.00000   90.00000  260.00000    0.00001 -145.00000
---- GSROTM  156   90.00000  170.00000  111.00000  260.00000   21.00000 -100.00002
---- GSROTM  157   90.00000  370.00000   66.00000  280.00000  156.00000  -80.00000
---- GSROTM  158   90.00000  370.00000   90.00000  280.00000  179.99998  145.00000
---- GSROTM  159   90.00000  190.00000   90.00000  280.00000    0.00001 -125.00000
---- GSROTM  160   90.00000  190.00000  111.00000  280.00000   21.00000  -80.00001
---- GSROTM  161   90.00000  390.00000   66.00000  300.00000  156.00000  -60.00000
---- GSROTM  162   90.00000  390.00000   90.00000  300.00000  179.99998  165.00000
---- GSROTM  163   90.00000  210.00000   90.00000  300.00000    0.00001 -105.00001
---- GSROTM  164   90.00000  210.00000  111.00000  300.00000   21.00000  -60.00001
---- GSROTM  165   90.00000  410.00000   66.00000  320.00000  156.00000  -40.00001
---- GSROTM  166   90.00000  410.00000   90.00000  320.00000  179.99998 -175.00000
---- GSROTM  167   90.00000  230.00000   90.00000  320.00000    0.00002  -85.00000
---- GSROTM  168   90.00000  230.00000  111.00000  320.00000   21.00000  -40.00000
---- GSROTM  169   90.00000  430.00000   66.00000  340.00000  156.00000  -20.00001
---- GSROTM  170   90.00000  430.00000   90.00000  340.00000  179.99998 -155.00002
---- GSROTM  171   90.00000  250.00000   90.00000  340.00000    0.00002  -65.00001
---- GSROTM  172   90.00000  250.00000  111.00000  340.00000   21.00000  -20.00000
---- GSVOLU SSA1 TRD1    3    4   0.20650001E+01   0.20650001E+01   0.15000000E-01   0.21199999E+01
---- GSVOLU SSA2 TRD1    3    4   0.24707501E+01   0.24707501E+01   0.15000000E-01   0.22700000E+01
---- GSVOLU SSA3 TRD1    3    4   0.35734999E+01   0.35734999E+01   0.15000000E-01   0.21949999E+01
---- GSVOLU SSA6 TRD1    3    4   0.21650000E+01   0.26400001E+01   0.15000000E-01   0.33985000E+01
---- GSVOLU SSA4 TRD1    3    4   0.26250000E+01   0.26250000E+01   0.15000000E-01   0.33775001E+01
---- GSVOLU SSA5 TRD1    3    4   0.26250000E+01   0.26250000E+01   0.15000000E-01   0.26949999E+01
---- GSVOLU SSI1 TRD1    4    4   0.20650001E+01   0.20650001E+01   0.16700000E-01   0.21199999E+01
---- GSVOLU SSI2 TRD1    4    4   0.24707501E+01   0.24707501E+01   0.16700000E-01   0.22700000E+01
---- GSVOLU SSI3 TRD1    4    4   0.35734999E+01   0.35734999E+01   0.16700000E-01   0.21949999E+01
---- GSVOLU SSI6 TRD1    4    4   0.21650000E+01   0.26400001E+01   0.16700000E-01   0.33985000E+01
---- GSVOLU SSI4 TRD1    4    4   0.26250000E+01   0.26250000E+01   0.16700000E-01   0.33775001E+01
---- GSVOLU SSI5 TRD1    4    4   0.26250000E+01   0.26250000E+01   0.16700000E-01   0.26949999E+01
---- GSVOLU SSK1 TRD1    5    4   0.20650001E+01   0.20650001E+01   0.17000000E-02   0.21199999E+01
---- GSVOLU SSK2 TRD1    5    4   0.24707501E+01   0.24707501E+01   0.17000000E-02   0.22700000E+01
---- GSVOLU SSK3 TRD1    5    4   0.35734999E+01   0.35734999E+01   0.17000000E-02   0.21949999E+01
---- GSVOLU SSK6 TRD1    5    4   0.21650000E+01   0.26400001E+01   0.17000000E-02   0.33985000E+01
---- GSVOLU SSK4 TRD1    5    4   0.26250000E+01   0.26250000E+01   0.17000000E-02   0.33775001E+01
---- GSVOLU SSK5 TRD1    5    4   0.26250000E+01   0.26250000E+01   0.17000000E-02   0.26949999E+01
---- GSVOLU SSVD TUBE    1    3   0.00000000E+00   0.31000000E+04   0.18000000E+05
---- GSPOS  SSI1    1 SSVD   0.33182940E+01  -0.55969357E-01   0.90451250E+01    1 ONLY
---- GSPOS  SSI1    2 SSVD   0.33182940E+01  -0.55969357E-01   0.47993755E+01    1 ONLY
---- GSPOS  SSI1    3 SSVD   0.33182940E+01  -0.55969357E-01   0.55362511E+00    2 ONLY
---- GSPOS  SSI1    4 SSVD   0.33182940E+01  -0.55969357E-01  -0.36921253E+01    2 ONLY
---- GSPOS  SSI1    5 SSVD   0.17076176E+01   0.28457422E+01   0.90451250E+01    3 ONLY
---- GSPOS  SSI1    6 SSVD   0.17076176E+01   0.28457422E+01   0.47993755E+01    3 ONLY
---- GSPOS  SSI1    7 SSVD   0.17076176E+01   0.28457422E+01   0.55362511E+00    4 ONLY
---- GSPOS  SSI1    8 SSVD   0.17076176E+01   0.28457422E+01  -0.36921253E+01    4 ONLY
---- GSPOS  SSI1    9 SSVD  -0.16106765E+01   0.29017115E+01   0.90451250E+01    5 ONLY
---- GSPOS  SSI1   10 SSVD  -0.16106765E+01   0.29017115E+01   0.47993755E+01    5 ONLY
---- GSPOS  SSI1   11 SSVD  -0.16106765E+01   0.29017115E+01   0.55362511E+00    6 ONLY
---- GSPOS  SSI1   12 SSVD  -0.16106765E+01   0.29017115E+01  -0.36921253E+01    6 ONLY
---- GSPOS  SSI1   13 SSVD  -0.33182938E+01   0.55969715E-01   0.90451250E+01    7 ONLY
---- GSPOS  SSI1   14 SSVD  -0.33182938E+01   0.55969715E-01   0.47993755E+01    7 ONLY
---- GSPOS  SSI1   15 SSVD  -0.33182938E+01   0.55969715E-01   0.55362511E+00    8 ONLY
---- GSPOS  SSI1   16 SSVD  -0.33182938E+01   0.55969715E-01  -0.36921253E+01    8 ONLY
---- GSPOS  SSI1   17 SSVD  -0.17076187E+01  -0.28457417E+01   0.90451250E+01    9 ONLY
---- GSPOS  SSI1   18 SSVD  -0.17076187E+01  -0.28457417E+01   0.47993755E+01    9 ONLY
---- GSPOS  SSI1   19 SSVD  -0.17076187E+01  -0.28457417E+01   0.55362511E+00   10 ONLY
---- GSPOS  SSI1   20 SSVD  -0.17076187E+01  -0.28457417E+01  -0.36921253E+01   10 ONLY
---- GSPOS  SSI1   21 SSVD   0.16106759E+01  -0.29017117E+01   0.90451250E+01   11 ONLY
---- GSPOS  SSI1   22 SSVD   0.16106759E+01  -0.29017117E+01   0.47993755E+01   11 ONLY
---- GSPOS  SSI1   23 SSVD   0.16106759E+01  -0.29017117E+01   0.55362511E+00   12 ONLY
---- GSPOS  SSI1   24 SSVD   0.16106759E+01  -0.29017117E+01  -0.36921253E+01   12 ONLY
---- GSPOS  SSI2    1 SSVD   0.40317507E+01  -0.16531247E+00   0.88951254E+01   13 ONLY
---- GSPOS  SSI2    2 SSVD   0.40317507E+01  -0.16531247E+00   0.43493752E+01   13 ONLY
---- GSPOS  SSI2    3 SSVD   0.40317507E+01  -0.16531247E+00  -0.19637394E+00   14 ONLY
---- GSPOS  SSI2    4 SSVD   0.40317507E+01  -0.16531247E+00  -0.47421236E+01   14 ONLY
---- GSPOS  SSI2    5 SSVD   0.21590397E+01   0.34089422E+01   0.88951254E+01   15 ONLY
---- GSPOS  SSI2    6 SSVD   0.21590397E+01   0.34089422E+01   0.43493752E+01   15 ONLY
---- GSPOS  SSI2    7 SSVD   0.21590397E+01   0.34089422E+01  -0.19637394E+00   16 ONLY
---- GSPOS  SSI2    8 SSVD   0.21590397E+01   0.34089422E+01  -0.47421236E+01   16 ONLY
---- GSPOS  SSI2    9 SSVD  -0.18727109E+01   0.35742543E+01   0.88951254E+01   17 ONLY
---- GSPOS  SSI2   10 SSVD  -0.18727109E+01   0.35742543E+01   0.43493752E+01   17 ONLY
---- GSPOS  SSI2   11 SSVD  -0.18727109E+01   0.35742543E+01  -0.19637394E+00   18 ONLY
---- GSPOS  SSI2   12 SSVD  -0.18727109E+01   0.35742543E+01  -0.47421236E+01   18 ONLY
---- GSPOS  SSI2   13 SSVD  -0.40317502E+01   0.16531292E+00   0.88951254E+01   19 ONLY
---- GSPOS  SSI2   14 SSVD  -0.40317502E+01   0.16531292E+00   0.43493752E+01   19 ONLY
---- GSPOS  SSI2   15 SSVD  -0.40317502E+01   0.16531292E+00  -0.19637394E+00   20 ONLY
---- GSPOS  SSI2   16 SSVD  -0.40317502E+01   0.16531292E+00  -0.47421236E+01   20 ONLY
---- GSPOS  SSI2   17 SSVD  -0.21590409E+01  -0.34089413E+01   0.88951254E+01   21 ONLY
---- GSPOS  SSI2   18 SSVD  -0.21590409E+01  -0.34089413E+01   0.43493752E+01   21 ONLY
---- GSPOS  SSI2   19 SSVD  -0.21590409E+01  -0.34089413E+01  -0.19637394E+00   22 ONLY
---- GSPOS  SSI2   20 SSVD  -0.21590409E+01  -0.34089413E+01  -0.47421236E+01   22 ONLY
---- GSPOS  SSI2   21 SSVD   0.18727103E+01  -0.35742548E+01   0.88951254E+01   23 ONLY
---- GSPOS  SSI2   22 SSVD   0.18727103E+01  -0.35742548E+01   0.43493752E+01   23 ONLY
---- GSPOS  SSI2   23 SSVD   0.18727103E+01  -0.35742548E+01  -0.19637394E+00   24 ONLY
---- GSPOS  SSI2   24 SSVD   0.18727103E+01  -0.35742548E+01  -0.47421236E+01   24 ONLY
---- GSPOS  SSI3    1 SSVD   0.59426103E+01  -0.19059682E+00   0.14064917E+02   25 ONLY
---- GSPOS  SSI3    2 SSVD   0.59426103E+01  -0.19059682E+00   0.96687498E+01   25 ONLY
