1	-76.5	82.5	124.5	24	77	91	1.01414e-10	1.02678e-20	2
1	-73.5	19.5	-67.5	25	56	27	6.06149e-12	3.67417e-23	1
1	-73.5	58.5	142.5	25	69	97	9.45588e-10	8.94136e-19	1
1	-73.5	58.5	145.5	25	69	98	3.10061e-09	1.76357e-18	7
1	-73.5	61.5	142.5	25	70	97	8.64949e-10	7.47837e-19	2
1	-73.5	148.5	-10.5	25	99	46	1.7345e-13	3.00851e-26	1
1	-73.5	148.5	22.5	25	99	57	3.18821e-12	1.01647e-23	1
1	-70.5	10.5	88.5	26	53	79	1.5899e-10	2.52521e-20	2
1	-70.5	40.5	-55.5	26	63	31	8.42033e-14	7.09019e-27	1
1	-70.5	121.5	118.5	26	90	89	1.53756e-09	7.44054e-19	4
1	-67.5	40.5	136.5	27	63	95	1.67209e-09	1.40254e-18	2
1	-67.5	43.5	133.5	27	64	94	3.47495e-09	6.22975e-18	3
1	-67.5	43.5	136.5	27	64	95	1.08244e-09	1.17168e-18	1
1	-67.5	79.5	52.5	27	76	67	4.0339e-09	2.18647e-18	9
1	-67.5	82.5	46.5	27	77	65	1.56687e-09	2.45508e-18	1
1	-67.5	82.5	49.5	27	77	66	6.16214e-09	5.80874e-18	9
1	-67.5	82.5	52.5	27	77	67	4.97909e-10	2.47913e-19	1
1	-67.5	85.5	46.5	27	78	65	2.3382e-09	5.46681e-18	2
1	-67.5	112.5	130.5	27	87	93	3.02921e-09	1.43416e-18	7
1	-67.5	148.5	88.5	27	99	79	1.7345e-13	3.00851e-26	1
1	-64.5	19.5	106.5	28	56	85	2.68376e-09	2.44542e-18	3
1	-64.5	40.5	136.5	28	63	95	3.80069e-09	1.88651e-18	8
1	-64.5	46.5	115.5	28	65	88	2.63344e-09	1.07325e-18	7
1	-64.5	49.5	115.5	28	66	88	1.11506e-09	6.22221e-19	3
1	-64.5	49.5	121.5	28	66	90	7.40946e-11	5.47755e-21	2
1	-64.5	52.5	115.5	28	67	88	4.3595e-10	1.89982e-19	2
1	-64.5	76.5	139.5	28	75	96	3.82956e-10	1.46522e-19	2
1	-64.5	112.5	130.5	28	87	93	6.27556e-10	3.89845e-19	2
1	-61.5	19.5	106.5	29	56	85	3.28872e-09	1.64421e-18	7
1	-61.5	43.5	127.5	29	64	92	1.40807e-09	6.99594e-19	3
1	-61.5	112.5	-148.5	29	87	0	1.96805e-10	3.87322e-20	1
1	-61.5	121.5	88.5	29	90	79	1.13654e-09	7.08635e-19	2
1	-61.5	148.5	-13.5	29	99	45	1.7345e-13	3.00851e-26	1
1	-61.5	148.5	91.5	29	99	80	1.7345e-13	3.00851e-26	1
1	-58.5	-148.5	22.5	30	0	57	2.84904e-11	8.11702e-22	1
1	-58.5	-43.5	70.5	30	35	73	8.46084e-10	3.42813e-19	4
1	-58.5	34.5	130.5	30	61	93	4.43013e-09	2.97738e-18	8
1	-58.5	37.5	130.5	30	62	93	2.29128e-09	2.63419e-18	3
1	-58.5	43.5	127.5	30	64	92	1.44612e-09	7.01613e-19	3
1	-58.5	73.5	121.5	30	74	90	2.32344e-11	4.12015e-22	2
1	-58.5	148.5	31.5	30	99	60	8.42033e-14	7.09019e-27	1
1	-55.5	-85.5	133.5	31	21	94	1.29471e-09	4.33575e-19	4
1	-55.5	-25.5	85.5	31	41	78	7.54546e-11	5.23259e-21	2
1	-55.5	76.5	37.5	31	75	62	1.14305e-10	1.30464e-20	2
1	-55.5	94.5	-1.5	31	81	49	5.63921e-10	3.14431e-19	2
1	-55.5	94.5	1.5	31	81	50	2.58411e-09	1.15484e-18	6
1	-55.5	148.5	19.5	31	99	56	1.7345e-13	3.00851e-26	1
1	-52.5	-130.5	-7.5	32	6	47	1.67595e-10	2.80879e-20	1
1	-52.5	148.5	-10.5	32	99	46	1.7345e-13	3.00851e-26	1
1	-49.5	-46.5	-124.5	33	34	8	4.42487e-09	2.92937e-18	8
1	-49.5	-46.5	-121.5	33	34	9	1.26173e-10	1.59197e-20	1
1	-49.5	-43.5	-124.5	33	35	8	9.24852e-10	8.55351e-19	1
1	-49.5	100.5	10.5	33	83	53	4.55859e-09	3.45258e-18	8
1	-49.5	103.5	10.5	33	84	53	1.74148e-09	1.5204e-18	3
1	-49.5	148.5	-46.5	33	99	34	8.42033e-14	7.09019e-27	1
1	-46.5	1.5	142.5	34	50	97	2.31039e-09	1.24567e-18	6
1	-46.5	10.5	-148.5	34	53	0	8.07616e-14	6.52243e-27	1
1	-46.5	148.5	10.5	34	99	53	8.42033e-14	7.09019e-27	1
1	-43.5	67.5	7.5	35	72	52	1.33184e-09	1.76533e-18	2
1	-43.5	67.5	10.5	35	72	53	1.11425e-09	1.24156e-18	1
1	-43.5	70.5	118.5	35	73	89	1.6306e-10	2.65621e-20	2
1	-43.5	148.5	-31.5	35	99	39	8.07616e-14	6.52243e-27	1
1	-40.5	-79.5	142.5	36	23	97	3.22805e-09	1.55737e-18	8
1	-40.5	-13.5	133.5	36	45	94	1.43971e-10	2.07278e-20	1
1	-40.5	67.5	10.5	36	72	53	3.95402e-09	2.38263e-18	8
1	-40.5	94.5	142.5	36	81	97	2.16502e-09	9.65761e-19	6
1	-40.5	124.5	52.5	36	91	67	6.20013e-10	3.63638e-19	3
1	-40.5	148.5	28.5	36	99	59	8.07616e-14	6.52243e-27	1
1	-37.5	67.5	10.5	37	72	53	1.81758e-09	6.90569e-19	5
1	-37.5	70.5	94.5	37	73	81	3.41087e-10	1.16283e-19	2
1	-37.5	91.5	85.5	37	80	78	9.60778e-10	4.71836e-19	3
1	-37.5	148.5	-55.5	37	99	31	8.42033e-14	7.09019e-27	1
1	-34.5	52.5	142.5	38	67	97	3.41186e-09	4.19366e-18	3
1	-34.5	55.5	70.5	38	68	73	2.86115e-09	2.81992e-18	3
1	-34.5	55.5	73.5	38	68	74	1.73517e-09	7.55199e-19	4
1	-34.5	55.5	139.5	38	68	96	1.91246e-09	3.64532e-18	2
1	-34.5	58.5	73.5	38	69	74	1.23386e-09	5.11415e-19	3
1	-34.5	139.5	118.5	38	96	89	2.88826e-10	8.34207e-20	1
1	-34.5	148.5	28.5	38	99	59	3.18821e-12	1.01647e-23	1
1	-34.5	148.5	82.5	38	99	77	8.42033e-14	7.09019e-27	1
1	-31.5	49.5	139.5	39	66	96	1.56358e-09	7.76978e-19	4
1	-31.5	49.5	142.5	39	66	97	2.55869e-09	1.71132e-18	4
1	-31.5	91.5	1.5	39	80	50	4.02989e-10	1.62335e-19	2
1	-31.5	139.5	118.5	39	96	89	3.44316e-10	1.18553e-19	1
1	-31.5	148.5	-13.5	39	99	45	3.18821e-12	1.01647e-23	1
1	-31.5	148.5	106.5	39	99	85	8.07616e-14	6.52243e-27	1
1	-28.5	148.5	-13.5	40	99	45	1.7345e-13	3.00851e-26	1
1	-28.5	148.5	43.5	40	99	64	1.7345e-13	3.00851e-26	1
1	-25.5	-127.5	-52.5	41	7	32	1.64041e-09	9.40145e-19	4
1	-25.5	-76.5	58.5	41	24	69	1.2532e-10	1.56841e-20	2
1	-25.5	124.5	118.5	41	91	89	2.66582e-10	7.10661e-20	1
1	-25.5	124.5	121.5	41	91	90	2.16032e-09	8.26194e-19	6
1	-25.5	148.5	94.5	41	99	81	1.7345e-13	3.00851e-26	1
1	-22.5	-91.5	25.5	42	19	58	2.23529e-10	4.98876e-20	2
1	-22.5	103.5	49.5	42	84	66	1.17817e-09	4.73378e-19	3
1	-19.5	-121.5	64.5	43	9	71	1.58914e-10	2.5227e-20	2
1	-13.5	76.5	-37.5	45	75	37	2.40765e-10	5.79273e-20	2
1	-13.5	82.5	103.5	45	77	84	2.53544e-10	6.42848e-20	1
1	-13.5	112.5	70.5	45	87	73	2.70717e-09	1.25133e-18	7
1	-13.5	148.5	-127.5	45	99	7	1.7345e-13	3.00851e-26	1
1	-10.5	-118.5	61.5	46	10	70	9.44549e-11	8.90583e-21	2
1	-10.5	-118.5	67.5	46	10	72	7.87957e-11	6.1955e-21	2
1	-10.5	106.5	145.5	46	85	98	7.02962e-09	3.20575e-18	26
1	-10.5	106.5	148.5	46	85	99	6.50201e-10	1.16373e-19	4
1	-10.5	109.5	145.5	46	86	98	1.75127e-09	3.35742e-19	11
1	-10.5	148.5	34.5	46	99	61	3.18821e-12	1.01647e-23	1
1	-10.5	148.5	40.5	46	99	63	8.42033e-14	7.09019e-27	1
1	-10.5	148.5	100.5	46	99	83	8.42033e-14	7.09019e-27	1
1	-4.5	106.5	109.5	48	85	86	6.0221e-10	2.14211e-19	2
1	-1.5	-40.5	40.5	49	36	63	2.46148e-09	1.03339e-18	7
1	-1.5	112.5	-118.5	49	87	10	3.55482e-10	1.26244e-19	2
1	-1.5	118.5	49.5	49	89	66	2.52919e-09	1.26046e-18	8
1	-1.5	148.5	-91.5	49	99	19	8.07616e-14	6.52243e-27	1
1	-1.5	148.5	67.5	49	99	72	8.42033e-14	7.09019e-27	1
1	1.5	-10.5	142.5	50	46	97	3.51823e-09	2.2963e-18	6
1	1.5	112.5	46.5	50	87	65	1.61141e-09	2.59665e-18	1
1	1.5	115.5	46.5	50	88	65	2.25932e-09	5.10451e-18	1
1	1.5	115.5	49.5	50	88	66	2.57588e-09	2.2946e-18	3
1	1.5	118.5	46.5	50	89	65	4.99055e-09	7.95378e-18	5
1	1.5	121.5	43.5	50	90	64	4.26152e-10	1.81606e-19	1
1	1.5	121.5	46.5	50	90	65	4.52046e-09	1.37734e-17	3
1	1.5	124.5	43.5	50	91	64	4.33339e-10	1.87783e-19	1
1	1.5	148.5	-1.5	50	99	49	8.42033e-14	7.09019e-27	1
1	1.5	148.5	19.5	50	99	56	1.7345e-13	3.00851e-26	1
1	4.5	-10.5	142.5	51	46	97	7.9666e-10	3.20925e-19	2
1	4.5	109.5	103.5	51	86	84	1.55214e-10	2.40913e-20	1
1	4.5	112.5	46.5	51	87	65	2.89203e-09	2.04032e-18	7
1	4.5	115.5	-49.5	51	88	33	1.57224e-11	1.6727e-22	2
1	4.5	139.5	79.5	51	96	76	7.42707e-10	2.75731e-19	3
1	4.5	139.5	112.5	51	96	87	2.71172e-09	1.06463e-18	7
1	7.5	109.5	100.5	52	86	83	6.36678e-10	2.6916e-19	2
1	7.5	139.5	112.5	52	96	87	3.00628e-09	2.33326e-18	4
1	7.5	142.5	112.5	52	97	87	1.47708e-09	2.95419e-19	8
1	7.5	148.5	106.5	52	99	85	8.42033e-14	7.09019e-27	1
1	10.5	-91.5	52.5	53	19	67	2.01259e-10	3.92423e-20	2
1	10.5	139.5	112.5	53	96	87	1.13816e-09	1.29541e-18	1
1	10.5	142.5	79.5	53	97	76	1.39589e-10	1.94616e-20	2
1	10.5	142.5	112.5	53	97	87	1.77781e-09	2.34876e-18	3
1	13.5	-88.5	52.5	54	20	67	4.79606e-11	2.29216e-21	2
1	13.5	46.5	46.5	54	65	65	1.11261e-09	4.38202e-19	3
1	13.5	61.5	76.5	54	70	75	1.78123e-09	1.0695e-18	4
1	13.5	97.5	148.5	54	82	99	1.69886e-11	2.88612e-22	1
1	13.5	148.5	-40.5	54	99	36	8.42033e-14	7.09019e-27	1
1	13.5	148.5	1.5	54	99	50	1.7345e-13	3.00851e-26	1
1	16.5	-91.5	55.5	55	19	68	9.50144e-10	4.82971e-19	3
1	16.5	61.5	76.5	55	70	75	2.05996e-09	9.67874e-19	6
1	16.5	61.5	79.5	55	70	76	9.92324e-10	8.97239e-19	4
1	16.5	64.5	76.5	55	71	75	1.40798e-09	1.98216e-18	2
1	16.5	64.5	79.5	55	71	76	2.25899e-09	2.66586e-18	2
1	16.5	148.5	-31.5	55	99	39	1.7345e-13	3.00851e-26	1
1	16.5	148.5	85.5	55	99	78	1.7345e-13	3.00851e-26	1
1	19.5	13.5	82.5	56	54	77	3.80989e-10	1.45021e-19	2
1	19.5	13.5	85.5	56	54	78	1.51657e-09	7.01525e-19	4
1	19.5	133.5	-55.5	56	94	31	9.06451e-11	8.21653e-21	1
1	19.5	139.5	97.5	56	96	82	1.74372e-09	7.84597e-19	4
1	22.5	49.5	-64.5	57	66	28	5.02005e-10	1.48494e-19	3
1	22.5	136.5	91.5	57	95	80	2.54511e-09	6.4776e-18	1
1	22.5	136.5	94.5	57	95	81	2.86529e-09	4.30166e-18	2
1	22.5	136.5	97.5	57	95	82	3.99993e-09	3.29347e-18	5
1	22.5	139.5	97.5	57	96	82	6.05742e-10	3.66924e-19	1
1	25.5	-139.5	43.5	58	3	64	1.29336e-11	1.62852e-22	2
1	25.5	70.5	-73.5	58	73	25	4.823e-10	2.32532e-19	2
1	25.5	79.5	-16.5	58	76	44	5.82865e-10	3.39732e-19	1
1	25.5	82.5	-13.5	58	77	45	1.1911e-09	1.41871e-18	1
1	25.5	133.5	34.5	58	94	61	2.44844e-11	4.63692e-22	2
1	25.5	136.5	91.5	58	95	80	2.21736e-09	1.10699e-18	6
1	25.5	139.5	25.5	58	96	58	1.70622e-10	2.90843e-20	2
1	25.5	139.5	85.5	58	96	78	7.31187e-10	2.68428e-19	3
1	25.5	139.5	88.5	58	96	79	3.07868e-09	1.06627e-18	9
1	25.5	139.5	91.5	58	96	80	9.03936e-10	2.75349e-19	3
1	25.5	148.5	-67.5	58	99	27	3.18821e-12	1.01647e-23	1
1	25.5	148.5	76.5	58	99	75	1.7345e-13	3.00851e-26	1
1	28.5	-142.5	46.5	59	2	65	3.30919e-11	1.08951e-21	2
1	28.5	79.5	-16.5	59	76	44	3.41144e-09	1.69352e-18	8
1	28.5	79.5	-13.5	59	76	45	8.67341e-10	7.52281e-19	1
1	28.5	82.5	-16.5	59	77	44	1.25029e-09	1.56279e-18	2
1	31.5	-142.5	46.5	60	2	65	3.83483e-11	1.4706e-21	1
1	31.5	97.5	67.5	60	82	72	3.73089e-10	1.36837e-19	2
1	31.5	127.5	49.5	60	92	66	8.02265e-12	6.3026e-23	2
1	31.5	136.5	16.5	60	95	55	1.48856e-09	1.28652e-18	2
1	31.5	139.5	16.5	60	96	55	1.88355e-09	9.70987e-19	4
1	34.5	115.5	-4.5	61	88	48	1.18367e-09	4.2585e-19	7
1	34.5	124.5	4.5	61	91	51	3.3288e-11	1.0966e-21	2
1	34.5	136.5	16.5	61	95	55	1.75669e-09	1.55723e-18	2
1	34.5	139.5	16.5	61	96	55	4.68609e-09	5.30622e-18	6
1	34.5	142.5	13.5	61	97	54	1.95883e-09	5.33929e-19	8
1	34.5	142.5	16.5	61	97	55	7.20416e-10	2.30864e-19	3
1	34.5	142.5	25.5	61	97	58	1.24452e-11	1.50627e-22	2
1	34.5	142.5	28.5	61	97	59	2.05872e-09	1.34078e-18	4
1	34.5	145.5	28.5	61	98	59	2.14681e-09	1.59258e-18	4
1	34.5	145.5	31.5	61	98	60	5.33519e-10	2.84643e-19	1
1	34.5	148.5	7.5	61	99	52	8.42033e-14	7.09019e-27	1
1	34.5	148.5	25.5	61	99	58	8.42033e-14	7.09019e-27	1
1	37.5	103.5	25.5	62	84	58	9.28575e-10	4.5745e-19	2
1	40.5	127.5	58.5	63	92	69	9.20341e-12	8.47028e-23	1
1	49.5	148.5	67.5	66	99	72	8.07616e-14	6.52243e-27	1
1	52.5	148.5	88.5	67	99	79	1.7345e-13	3.00851e-26	1
1	55.5	31.5	10.5	68	60	53	3.43813e-09	4.03763e-18	3
1	55.5	34.5	10.5	68	61	53	1.46722e-09	2.1525e-18	2
1	55.5	79.5	97.5	68	76	82	5.37538e-10	1.97427e-19	2
1	55.5	79.5	139.5	68	76	96	2.17127e-09	9.49551e-19	5
1	55.5	148.5	-37.5	68	99	37	1.7345e-13	3.00851e-26	1
1	58.5	28.5	13.5	69	59	54	3.39147e-09	1.76678e-18	8
1	58.5	31.5	10.5	69	60	53	9.58348e-10	9.1843e-19	1
1	58.5	106.5	1.5	69	85	50	1.04624e-09	3.69128e-19	3
1	58.5	106.5	136.5	69	85	95	9.44264e-10	3.33441e-19	3
1	61.5	106.5	1.5	70	85	50	9.25299e-10	4.32244e-19	3
1	61.5	148.5	28.5	70	99	59	1.7345e-13	3.00851e-26	1
1	64.5	61.5	49.5	71	70	66	2.13936e-09	1.10076e-18	6
1	64.5	94.5	13.5	71	81	54	3.30837e-10	1.09453e-19	1
1	67.5	64.5	43.5	72	71	64	2.09526e-11	4.35642e-22	2
1	67.5	94.5	10.5	72	81	53	2.87819e-09	2.79773e-18	4
1	67.5	94.5	13.5	72	81	54	3.41561e-09	2.54139e-18	5
1	67.5	148.5	-4.5	72	99	48	8.07616e-14	6.52243e-27	1
1	70.5	64.5	109.5	73	71	86	3.28585e-09	1.99689e-18	6
1	70.5	67.5	106.5	73	72	85	9.52473e-10	9.07204e-19	1
1	70.5	67.5	109.5	73	72	86	7.63004e-10	2.91857e-19	2
1	70.5	82.5	4.5	73	77	51	2.44507e-12	5.97837e-24	1
1	70.5	148.5	55.5	73	99	68	3.18821e-12	1.01647e-23	1
1	73.5	73.5	61.5	74	74	70	1.80918e-09	1.64047e-18	2
1	73.5	124.5	-103.5	74	91	15	1.13728e-10	1.2934e-20	1
1	73.5	124.5	79.5	74	91	76	6.96126e-10	2.42593e-19	2
1	76.5	67.5	58.5	75	72	69	4.85954e-11	2.36152e-21	1
1	76.5	73.5	58.5	75	74	69	3.75558e-09	5.01377e-18	5
1	76.5	73.5	61.5	75	74	70	3.97689e-09	3.04843e-18	7
1	76.5	82.5	55.5	75	77	68	7.11459e-10	2.53093e-19	2
1	76.5	85.5	52.5	75	78	67	1.9138e-09	1.86652e-18	3
1	76.5	85.5	55.5	75	78	68	1.18208e-09	7.29857e-19	2
1	79.5	49.5	142.5	76	66	97	1.60386e-10	2.57236e-20	1
1	79.5	82.5	55.5	76	77	68	9.73897e-10	4.11476e-19	3
1	88.5	103.5	-91.5	79	84	19	3.68758e-11	1.35388e-21	2
1	88.5	118.5	-145.5	79	89	1	3.32942e-10	1.1085e-19	1
1	91.5	148.5	85.5	80	99	78	8.42033e-14	7.09019e-27	1
1	100.5	148.5	34.5	83	99	61	8.07616e-14	6.52243e-27	1
1	103.5	91.5	148.5	84	80	99	2.43446e-10	2.82594e-20	4
1	109.5	109.5	-139.5	86	86	3	5.81546e-10	2.16316e-19	3
1	115.5	-49.5	79.5	88	33	76	8.92817e-10	2.87873e-19	4
1	127.5	-16.5	19.5	92	44	56	3.93543e-10	1.54876e-19	1
1	133.5	-10.5	37.5	94	46	62	5.68571e-10	3.23178e-19	2
1	133.5	-10.5	40.5	94	46	63	1.87507e-10	3.5094e-20	2
1	133.5	-4.5	40.5	94	48	63	1.05469e-10	1.04714e-20	2
1	142.5	52.5	136.5	97	67	95	2.14375e-09	1.20705e-18	4
1	142.5	52.5	139.5	97	67	96	1.49684e-09	5.76907e-19	4
