-2 -6 29 1 1 70
-2 -5 29 2 1 43
-2 -4 29 2 1 38
-2 -3 29 2 1 42
-2 -2 29 2 1 40
-2 -1 29 2 1 36
-2 0 29 2 1 42
-2 1 29 2 1 40
-2 2 29 1 1 103
-2 3 29 2 1 50
-2 4 29 1 1 121
-2 5 29 1 1 113
-2 6 29 1 1 62
-2 7 29 1 1 73
-1 -10 29 2 1 32
-1 -7 29 2 1 33
-1 -5 29 2 1 42
-1 -4 29 2 1 33
-1 -3 29 1 1 65
-1 -1 29 2 1 31
-1 0 29 1 1 75
-1 2 29 2 1 32
-1 3 29 2 1 54
-1 4 29 1 1 90
-1 5 29 2 1 34
-1 6 29 1 1 59
0 -10 29 1 1 66
0 -9 29 1 1 71
0 -8 29 1 1 60
0 -6 29 2 1 36
0 -5 29 1 1 71
0 -4 29 1 1 57
0 -2 29 1 1 58
0 -1 29 1 1 74
0 0 29 1 1 66
0 1 29 1 1 61
0 2 29 2 1 31
0 3 29 1 1 86
0 4 29 2 1 35
0 5 29 1 1 69
0 6 29 1 1 58
1 -7 29 1 1 52
1 -6 29 1 1 51
1 -5 29 1 1 53
1 -2 29 1 1 51
1 -1 29 1 1 59
1 0 29 1 1 61
1 2 29 2 1 31
1 4 29 2 1 34
1 5 29 1 1 70
1 6 29 1 1 55
1 7 29 1 1 65
1 9 29 1 1 61
2 -10 29 1 1 74
2 -9 29 1 1 72
2 -7 29 1 1 92
2 -3 29 1 1 65
2 -1 29 1 1 62
2 0 29 1 1 56
2 1 29 1 1 107
2 2 29 2 1 36
2 4 29 1 1 65
2 5 29 1 1 78
3 -8 29 2 1 33
3 -7 29 2 1 34
3 -3 29 1 1 54
3 1 29 1 1 62
4 -9 29 2 1 35
4 -8 29 1 1 87
4 -7 29 2 1 37
4 -6 29 1 1 54
4 -4 29 2 1 36
4 -1 29 1 1 62
4 0 29 1 1 53
4 2 29 1 1 70
4 3 29 2 1 34
5 -8 29 1 1 57
5 -7 29 1 1 80
5 -1 29 1 1 78
6 -7 29 2 1 35
6 -4 29 1 1 58
6 2 29 1 1 57
8 -7 29 1 1 70
12 -7 29 1 1 52
-11 0 28 1 1 58
-9 -7 28 1 1 52
-9 -6 28 1 1 74
-9 -5 28 1 1 64
-9 6 28 1 1 51
-8 -8 28 1 1 66
-8 3 28 1 1 55
-7 -8 28 1 1 51
-7 -2 28 1 1 56
-7 0 28 1 1 69
-7 1 28 1 1 85
-7 2 28 1 1 64
-7 3 28 1 1 54
-7 5 28 1 1 83
-6 -7 28 1 1 54
-6 -4 28 1 1 66
-6 -3 28 1 1 85
-6 -2 28 2 1 33
-6 -1 28 1 1 57
-6 0 28 1 1 83
-6 1 28 1 1 76
-6 2 28 1 1 118
-6 3 28 1 1 81
-6 4 28 1 1 54
-6 5 28 1 1 58
-5 -14 28 1 1 62
-5 -4 28 1 1 85
-5 -3 28 1 1 69
-5 -2 28 2 1 32
-5 -1 28 1 1 156
-5 0 28 1 1 146
-5 1 28 1 1 67
-5 4 28 1 1 97
-4 -11 28 1 1 59
-4 -10 28 1 1 62
-4 -5 28 2 1 31
-4 -4 28 1 1 57
-4 -3 28 1 1 77
-4 -1 28 1 1 75
-4 0 28 1 1 116
-4 1 28 1 1 57
-4 2 28 1 1 76
-4 3 28 1 1 89
-4 6 28 1 1 69
-3 -12 28 1 1 54
-3 -7 28 1 1 77
-3 -6 28 1 1 51
-3 -4 28 1 1 75
-3 -3 28 1 1 64
-3 -1 28 1 1 81
-3 0 28 1 1 62
-3 2 28 1 1 55
-3 3 28 1 1 55
-2 -8 28 1 1 87
-2 -6 28 1 1 59
-2 -5 28 1 1 53
-2 -4 28 1 1 59
-2 -1 28 1 1 55
-2 0 28 1 1 101
-2 1 28 1 1 118
-2 2 28 1 1 80
-2 3 28 1 1 115
-2 4 28 1 1 59
-2 5 28 1 1 70
-1 -9 28 1 1 54
-1 -6 28 1 1 69
-1 -3 28 1 1 63
-1 -1 28 1 1 56
-1 0 28 1 1 54
-1 1 28 1 1 78
-1 2 28 1 1 79
-1 3 28 2 1 31
-1 4 28 1 1 74
-1 5 28 1 1 68
-1 6 28 1 1 72
0 -6 28 1 1 52
0 2 28 1 1 51
0 3 28 1 1 66
0 6 28 1 1 51
1 -8 28 1 1 53
1 -4 28 1 1 54
1 -1 28 1 1 72
1 2 28 1 1 55
1 3 28 1 1 59
1 4 28 1 1 57
1 5 28 1 1 53
1 6 28 1 1 71
1 7 28 1 1 60
2 3 28 1 1 67
4 -12 28 1 1 71
4 -11 28 1 1 52
4 2 28 1 1 57
5 -9 28 1 1 61
-11 -6 27 1 1 60
-11 0 27 1 1 59
-11 1 27 1 1 52
-10 -12 27 1 1 64
-10 -2 27 1 1 51
-10 3 27 1 1 58
-9 -9 27 1 1 73
-9 -6 27 1 1 68
-9 -4 27 1 1 66
-9 1 27 1 1 54
-9 2 27 1 1 53
-8 -10 27 1 1 66
-8 -7 27 1 1 59
-8 -6 27 1 1 78
-8 0 27 1 1 54
-8 4 27 1 1 65
-8 6 27 1 1 60
-8 8 27 1 1 52
-7 -9 27 1 1 57
-7 -8 27 2 1 33
-7 -7 27 1 1 52
-7 -6 27 2 1 31
-7 -4 27 1 1 107
-7 -2 27 1 1 63
-7 0 27 1 1 51
-7 1 27 1 1 66
-7 2 27 1 1 67
-7 3 27 1 1 58
-7 4 27 1 1 52
-7 5 27 1 1 51
-6 -13 27 1 1 56
-6 -8 27 1 1 64
-6 -5 27 1 1 58
-6 -3 27 1 1 65
-6 -2 27 1 1 98
-6 -1 27 1 1 107
-6 0 27 1 1 84
-6 1 27 1 1 88
-6 2 27 1 1 97
-6 3 27 1 1 111
-6 4 27 1 1 71
-6 7 27 1 1 61
-5 -11 27 1 1 62
-5 -7 27 1 1 52
-5 -4 27 1 1 57
-5 -3 27 1 1 68
-5 -1 27 1 1 83
-5 0 27 1 1 85
-5 1 27 1 1 120
-5 2 27 2 1 32
-5 3 27 1 1 90
-5 4 27 1 1 51
-5 5 27 1 1 70
-5 6 27 1 1 57
-5 9 27 1 1 53
-4 -8 27 1 1 84
-4 -7 27 1 1 77
-4 -6 27 1 1 65
-4 -5 27 1 1 63
-4 -3 27 1 1 57
-4 -2 27 1 1 98
-4 -1 27 1 1 55
-4 0 27 1 1 134
-4 1 27 1 1 86
-4 2 27 1 1 126
-4 3 27 1 1 82
-4 4 27 1 1 72
-4 5 27 1 1 105
-3 -10 27 1 1 62
-3 -6 27 2 1 31
-3 -4 27 1 1 57
-3 -3 27 1 1 98
-3 -2 27 1 1 54
-3 -1 27 1 1 52
-3 0 27 1 1 69
-3 1 27 1 1 92
-3 2 27 1 1 105
-3 3 27 1 1 118
-3 4 27 1 1 56
-3 5 27 1 1 75
-3 7 27 1 1 54
-2 -10 27 1 1 66
-2 -6 27 1 1 79
-2 -4 27 1 1 64
-2 -3 27 1 1 59
-2 -2 27 1 1 73
-2 0 27 1 1 99
-2 1 27 1 1 103
-2 2 27 1 1 79
-2 3 27 1 1 110
-2 5 27 1 1 74
-2 6 27 1 1 75
-1 -1 27 1 1 67
-1 1 27 1 1 52
-1 2 27 1 1 92
-1 3 27 1 1 90
-1 5 27 1 1 59
0 -12 27 1 1 63
0 -4 27 1 1 54
0 -2 27 1 1 83
0 0 27 1 1 68
0 1 27 1 1 52
0 2 27 1 1 78
0 4 27 1 1 88
0 5 27 1 1 59
0 6 27 1 1 54
1 -8 27 1 1 58
1 -6 27 1 1 62
1 4 27 1 1 97
1 5 27 1 1 53
1 6 27 1 1 52
2 -8 27 1 1 57
2 -4 27 1 1 59
3 -3 27 1 1 65
3 -1 27 1 1 54
9 0 27 1 1 57
-19 5 26 1 1 56
-13 -10 26 1 1 59
-12 -10 26 1 1 54
-12 -8 26 1 1 53
-12 0 26 1 1 51
-12 5 26 1 1 69
-11 -7 26 1 1 51
-11 -5 26 1 1 55
-11 2 26 1 1 68
-11 3 26 1 1 86
-10 -8 26 1 1 53
-10 -4 26 1 1 78
-10 -2 26 1 1 81
-10 3 26 1 1 78
-9 -7 26 1 1 62
-9 -4 26 1 1 58
-9 1 26 1 1 56
-9 2 26 1 1 61
-9 3 26 1 1 62
-8 -13 26 1 1 51
-8 -10 26 1 1 64
-8 -7 26 1 1 66
-8 -6 26 1 1 65
-8 -4 26 1 1 52
-8 -3 26 1 1 73
-8 -2 26 1 1 61
-8 -1 26 1 1 102
-8 0 26 1 1 54
-8 1 26 1 1 83
-8 2 26 1 1 58
-8 3 26 1 1 56
-8 7 26 1 1 56
-7 -12 26 1 1 70
-7 -11 26 1 1 74
-7 -7 26 1 1 62
-7 -5 26 1 1 59
-7 -4 26 1 1 81
-7 -3 26 1 1 75
-7 -2 26 1 1 85
-7 -1 26 2 1 44
-7 0 26 1 1 82
-7 1 26 1 1 106
-7 2 26 1 1 129
-7 3 26 2 1 39
-7 4 26 1 1 62
-7 5 26 1 1 55
-6 -15 26 1 1 72
-6 -12 26 1 1 79
-6 -6 26 1 1 94
-6 -5 26 1 1 62
-6 -3 26 1 1 72
-6 -2 26 1 1 102
-6 -1 26 1 1 114
-6 0 26 1 1 118
-6 1 26 1 1 129
-6 2 26 1 1 110
-6 3 26 1 1 78
-6 4 26 1 1 87
-6 5 26 1 1 52
-6 6 26 1 1 56
-5 -13 26 1 1 65
-5 -12 26 1 1 83
-5 -7 26 1 1 68
-5 -5 26 1 1 76
-5 -3 26 1 1 85
-5 -2 26 2 1 37
-5 -1 26 1 1 90
-5 0 26 2 1 35
-5 1 26 2 1 41
-5 2 26 1 1 98
-5 3 26 1 1 100
-5 4 26 2 1 36
-5 5 26 1 1 90
-4 -12 26 1 1 58
-4 -10 26 1 1 57
-4 -7 26 1 1 83
-4 -6 26 1 1 74
-4 -5 26 1 1 75
-4 -3 26 1 1 90
-4 -2 26 1 1 123
-4 -1 26 2 1 34
-4 0 26 2 1 33
-4 1 26 1 1 102
-4 2 26 1 1 71
-4 3 26 1 1 149
-4 4 26 1 1 69
-4 5 26 1 1 78
-4 6 26 1 1 69
-3 -16 26 1 1 53
-3 -10 26 1 1 60
-3 -8 26 1 1 62
-3 -6 26 1 1 64
-3 -4 26 1 1 72
-3 -3 26 1 1 71
-3 -2 26 1 1 51
-3 -1 26 1 1 60
-3 0 26 1 1 112
-3 1 26 2 1 31
-3 2 26 1 1 124
-3 3 26 2 1 34
-3 4 26 2 1 32
-3 5 26 1 1 89
-3 7 26 1 1 53
-2 -17 26 1 1 52
-2 -15 26 1 1 64
-2 -11 26 1 1 59
-2 -10 26 1 1 52
-2 -8 26 1 1 81
-2 -6 26 1 1 81
-2 -5 26 1 1 63
-2 -4 26 1 1 65
-2 -3 26 2 1 43
-2 -2 26 1 1 83
-2 -1 26 1 1 65
-2 0 26 1 1 78
-2 1 26 1 1 164
-2 2 26 1 1 115
-2 4 26 2 1 33
-2 5 26 1 1 67
-2 6 26 1 1 76
-1 -13 26 1 1 53
-1 -11 26 1 1 58
-1 -10 26 1 1 60
-1 -8 26 1 1 62
-1 -7 26 1 1 76
-1 -6 26 1 1 67
-1 -5 26 1 1 70
-1 -4 26 1 1 66
-1 -2 26 1 1 78
-1 -1 26 1 1 65
-1 0 26 1 1 55
-1 1 26 1 1 119
-1 2 26 1 1 120
-1 3 26 1 1 106
-1 4 26 1 1 92
-1 5 26 1 1 58
-1 6 26 1 1 61
0 -9 26 1 1 51
0 -7 26 1 1 68
0 -5 26 1 1 80
0 1 26 1 1 88
0 2 26 1 1 59
0 4 26 1 1 88
0 5 26 1 1 114
1 -10 26 1 1 74
1 -9 26 1 1 69
1 -8 26 2 1 33
1 -7 26 1 1 52
1 -1 26 1 1 66
1 1 26 1 1 61
1 2 26 1 1 64
1 3 26 1 1 84
1 6 26 1 1 59
2 1 26 1 1 75
2 3 26 1 1 66
2 4 26 2 1 31
2 5 26 1 1 52
3 -9 26 1 1 52
3 -8 26 1 1 54
3 4 26 1 1 51
4 -9 26 1 1 57
4 -1 26 1 1 82
5 -8 26 1 1 62
5 -6 26 1 1 51
5 -1 26 1 1 54
5 0 26 1 1 103
6 -3 26 1 1 90
8 -7 26 1 1 52
-12 0 25 1 1 61
-10 -8 25 2 1 31
-9 -8 25 2 1 31
-9 -7 25 1 1 66
-9 -4 25 2 1 36
-9 2 25 1 1 56
-8 -8 25 2 1 31
-8 -7 25 2 1 31
-8 -5 25 1 1 60
-8 0 25 1 1 56
-8 2 25 2 1 35
-7 -9 25 1 1 55
-7 -6 25 2 1 32
-7 -4 25 2 1 45
-7 -1 25 2 1 34
-7 2 25 1 1 62
-6 -7 25 2 1 33
-6 -5 25 1 1 53
-6 -4 25 2 1 36
-6 -3 25 1 1 60
-6 -2 25 1 1 56
-6 -1 25 2 1 41
-6 0 25 1 1 53
-6 2 25 1 1 54
-6 4 25 2 1 32
-6 6 25 1 1 63
-5 -11 25 1 1 54
-5 -6 25 1 1 67
-5 -3 25 2 1 33
-5 -1 25 2 1 54
-5 0 25 1 1 55
-5 1 25 2 1 56
-5 2 25 1 1 64
-5 3 25 1 1 68
-5 4 25 1 1 51
-5 5 25 1 1 64
-5 6 25 1 1 54
-4 -9 25 2 1 33
-4 -8 25 2 1 32
-4 -3 25 2 1 31
-4 -2 25 2 1 32
-4 -1 25 2 1 31
-4 0 25 2 1 32
-4 1 25 1 1 59
-4 2 25 1 1 84
-4 3 25 1 1 67
-4 4 25 2 1 34
-4 5 25 1 1 80
-4 6 25 1 1 57
-4 7 25 1 1 51
-3 -8 25 2 1 35
-3 -7 25 1 1 77
-3 -2 25 1 1 60
-3 -1 25 2 1 38
-3 0 25 1 1 65
-3 1 25 1 1 93
-3 2 25 1 1 101
-3 3 25 2 1 37
-3 4 25 1 1 68
-2 -6 25 2 1 34
-2 -5 25 2 1 41
-2 -4 25 2 1 31
-2 -3 25 2 1 34
-2 -2 25 1 1 51
-2 -1 25 2 1 32
-2 0 25 2 1 31
-2 1 25 1 1 63
-2 2 25 1 1 63
-2 3 25 2 1 48
-2 5 25 1 1 64
-2 6 25 1 1 64
-1 -5 25 1 1 72
-1 -2 25 1 1 58
-1 -1 25 1 1 57
-1 1 25 1 1 80
-1 2 25 2 1 49
-1 3 25 2 1 43
-1 4 25 1 1 65
0 -1 25 1 1 72
0 0 25 1 1 61
0 3 25 2 1 37
1 -3 25 1 1 64
1 -2 25 1 1 68
1 1 25 1 1 51
2 -9 25 2 1 31
2 4 25 2 1 32
3 -12 25 1 1 53
5 -5 25 1 1 52
10 -16 25 1 1 58
12 -5 25 1 1 53
-17 -3 24 1 1 58
-16 -6 24 1 1 53
-14 2 24 1 1 65
-14 3 24 1 1 52
-13 -8 24 1 1 55
-13 -7 24 1 1 72
-13 -5 24 1 1 62
-13 2 24 1 1 51
-12 -8 24 1 1 54
-12 3 24 1 1 67
-12 4 24 1 1 60
-11 -10 24 1 1 60
-11 -8 24 1 1 60
-11 -6 24 1 1 58
-11 -4 24 1 1 65
-11 -3 24 1 1 58
-11 -2 24 1 1 64
-11 -1 24 1 1 76
-11 0 24 1 1 69
-11 1 24 1 1 76
-11 2 24 1 1 101
-11 3 24 1 1 77
-10 -12 24 1 1 54
-10 -10 24 1 1 64
-10 -9 24 1 1 57
-10 -7 24 1 1 68
-10 -6 24 1 1 57
-10 -4 24 1 1 56
-10 -3 24 1 1 101
-10 -2 24 1 1 51
-10 0 24 1 1 52
-10 2 24 1 1 68
-10 3 24 1 1 84
-9 -11 24 1 1 88
-9 -10 24 1 1 80
-9 -8 24 1 1 69
-9 -7 24 1 1 99
-9 -6 24 1 1 56
-9 -5 24 1 1 71
-9 -4 24 1 1 90
-9 -3 24 1 1 67
-9 0 24 1 1 71
-9 3 24 1 1 64
-9 4 24 1 1 57
-8 -12 24 1 1 58
-8 -11 24 1 1 68
-8 -10 24 1 1 104
-8 -9 24 1 1 86
-8 -8 24 1 1 69
-8 -7 24 1 1 99
-8 -6 24 1 1 73
-8 -4 24 1 1 90
-8 -3 24 1 1 100
-8 -2 24 1 1 66
-8 -1 24 1 1 73
-8 0 24 1 1 74
-8 1 24 1 1 124
-8 2 24 1 1 126
-8 3 24 1 1 113
-8 4 24 1 1 88
-8 5 24 1 1 78
-8 8 24 1 1 55
-7 -13 24 1 1 78
-7 -12 24 1 1 100
-7 -11 24 1 1 68
-7 -10 24 1 1 91
-7 -9 24 1 1 70
-7 -8 24 1 1 64
-7 -7 24 1 1 65
-7 -6 24 1 1 74
-7 -5 24 1 1 73
-7 -4 24 1 1 76
-7 -3 24 1 1 98
-7 -2 24 1 1 83
-7 -1 24 1 1 119
-7 0 24 1 1 74
-7 1 24 1 1 146
-7 2 24 1 1 146
-7 3 24 1 1 120
-7 4 24 1 1 86
-7 5 24 1 1 52
-7 6 24 1 1 75
-7 8 24 1 1 55
-6 -15 24 1 1 60
-6 -13 24 1 1 95
-6 -12 24 1 1 99
-6 -11 24 1 1 66
-6 -10 24 1 1 59
-6 -9 24 1 1 86
-6 -8 24 1 1 83
-6 -7 24 1 1 52
-6 -6 24 1 1 55
-6 -5 24 1 1 56
-6 -4 24 1 1 113
-6 -3 24 1 1 108
-6 -2 24 1 1 135
-6 -1 24 1 1 119
-6 0 24 1 1 121
-6 1 24 1 1 147
-6 2 24 1 1 133
-6 3 24 1 1 110
-6 4 24 1 1 67
-6 5 24 1 1 134
-6 6 24 1 1 90
-5 -15 24 1 1 72
-5 -13 24 1 1 51
-5 -12 24 1 1 52
-5 -11 24 1 1 61
-5 -10 24 1 1 68
-5 -8 24 1 1 60
-5 -7 24 1 1 69
-5 -6 24 1 1 90
-5 -5 24 1 1 104
-5 -4 24 1 1 65
-5 -3 24 1 1 92
-5 -2 24 1 1 120
-5 -1 24 1 1 136
-5 0 24 1 1 176
-5 1 24 1 1 118
-5 2 24 1 1 191
-5 3 24 1 1 134
-5 4 24 1 1 102
-5 5 24 1 1 65
-5 6 24 1 1 63
-5 7 24 1 1 59
-5 8 24 1 1 74
-4 -13 24 1 1 74
-4 -12 24 1 1 74
-4 -11 24 1 1 79
-4 -10 24 1 1 62
-4 -9 24 1 1 78
-4 -8 24 1 1 62
-4 -7 24 1 1 86
-4 -6 24 1 1 83
-4 -5 24 1 1 80
-4 -4 24 1 1 81
-4 -3 24 1 1 89
-4 -2 24 1 1 124
-4 -1 24 1 1 131
-4 0 24 1 1 96
-4 1 24 1 1 160
-4 2 24 1 1 179
-4 3 24 1 1 146
-4 4 24 1 1 92
-4 5 24 1 1 101
-4 6 24 1 1 109
-4 7 24 1 1 74
-3 -12 24 1 1 64
-3 -10 24 1 1 55
-3 -8 24 1 1 83
-3 -7 24 1 1 125
-3 -6 24 1 1 114
-3 -5 24 1 1 96
-3 -4 24 1 1 58
-3 -3 24 1 1 62
-3 -2 24 1 1 141
-3 -1 24 1 1 155
-3 0 24 1 1 134
-3 1 24 1 1 115
-3 2 24 1 1 144
-3 3 24 1 1 149
-3 4 24 1 1 86
-3 5 24 1 1 83
-3 6 24 1 1 71
-3 7 24 1 1 52
-3 8 24 1 1 69
-2 -14 24 1 1 59
-2 -13 24 1 1 63
-2 -12 24 1 1 84
-2 -9 24 1 1 53
-2 -7 24 1 1 81
-2 -6 24 1 1 108
-2 -5 24 1 1 80
-2 -4 24 1 1 77
-2 -3 24 1 1 126
-2 -2 24 1 1 94
-2 -1 24 1 1 94
-2 0 24 1 1 134
-2 1 24 1 1 131
-2 2 24 1 1 197
-2 3 24 1 1 144
-2 4 24 1 1 117
-2 5 24 1 1 99
-2 6 24 1 1 96
-2 7 24 1 1 75
-2 8 24 1 1 58
-1 -14 24 1 1 54
-1 -13 24 1 1 62
-1 -12 24 1 1 58
-1 -9 24 1 1 57
-1 -8 24 1 1 81
-1 -7 24 1 1 135
-1 -6 24 1 1 91
-1 -5 24 1 1 74
-1 -4 24 1 1 90
-1 -3 24 1 1 73
-1 -2 24 1 1 77
-1 -1 24 1 1 95
-1 0 24 1 1 101
-1 1 24 1 1 90
-1 2 24 1 1 127
-1 3 24 1 1 128
-1 4 24 1 1 163
-1 5 24 1 1 82
-1 6 24 1 1 82
-1 7 24 1 1 111
0 -11 24 1 1 62
0 -9 24 1 1 53
0 -7 24 1 1 78
0 -6 24 1 1 65
0 -5 24 1 1 74
0 -4 24 1 1 73
0 -3 24 1 1 102
0 -2 24 1 1 57
0 -1 24 1 1 73
0 0 24 1 1 51
0 1 24 1 1 64
0 2 24 1 1 97
0 3 24 1 1 78
0 4 24 1 1 94
0 5 24 1 1 68
0 6 24 1 1 65
0 8 24 1 1 53
1 -10 24 1 1 69
1 -9 24 1 1 61
1 -6 24 1 1 94
1 -2 24 1 1 81
1 -1 24 1 1 99
1 0 24 1 1 94
1 2 24 1 1 79
1 3 24 1 1 90
1 4 24 1 1 60
1 5 24 1 1 85
1 6 24 1 1 89
2 -9 24 1 1 54
2 -7 24 1 1 87
2 1 24 1 1 62
2 2 24 1 1 91
2 3 24 1 1 78
2 7 24 1 1 61
3 -14 24 1 1 61
3 -7 24 1 1 64
3 -6 24 1 1 73
3 -4 24 1 1 62
3 -2 24 1 1 62
3 -1 24 1 1 61
3 1 24 1 1 70
3 2 24 1 1 71
3 4 24 1 1 61
3 5 24 1 1 65
4 -12 24 1 1 74
4 -9 24 1 1 56
4 -8 24 1 1 53
4 -7 24 1 1 53
4 -5 24 1 1 55
4 -4 24 1 1 54
4 -3 24 1 1 73
4 1 24 1 1 107
4 2 24 1 1 51
5 -9 24 1 1 89
5 -7 24 1 1 59
5 -3 24 1 1 86
5 0 24 1 1 62
5 1 24 1 1 87
6 -3 24 1 1 70
6 -2 24 1 1 62
6 2 24 1 1 57
6 3 24 1 1 60
7 -5 24 1 1 51
7 0 24 1 1 57
8 0 24 1 1 60
9 -11 24 1 1 71
9 -2 24 1 1 63
9 0 24 1 1 53
-16 -3 23 1 1 53
-16 -1 23 1 1 62
-14 -7 23 1 1 58
-14 -2 23 1 1 57
-14 -1 23 1 1 52
-14 2 23 1 1 77
-14 3 23 1 1 56
-14 4 23 1 1 60
-13 -9 23 1 1 55
-13 -8 23 1 1 51
-13 -2 23 1 1 73
-13 1 23 1 1 63
-13 4 23 1 1 68
-12 -10 23 1 1 70
-12 -7 23 1 1 65
-12 -6 23 1 1 69
-12 -4 23 1 1 61
-12 0 23 1 1 80
-12 1 23 2 1 33
-12 2 23 1 1 102
-12 3 23 1 1 82
-11 -10 23 1 1 62
-11 -9 23 1 1 75
-11 -8 23 1 1 89
-11 -5 23 1 1 51
-11 -3 23 1 1 62
-11 -2 23 1 1 63
-11 -1 23 1 1 51
-11 0 23 2 1 32
-11 1 23 2 1 34
-11 2 23 2 1 37
-11 3 23 1 1 85
-11 4 23 1 1 67
-11 5 23 1 1 60
-11 6 23 1 1 54
-10 -11 23 1 1 70
-10 -10 23 1 1 101
-10 -9 23 1 1 82
-10 -8 23 1 1 102
-10 -7 23 1 1 123
-10 -6 23 2 1 46
-10 -5 23 1 1 55
-10 -4 23 1 1 85
-10 -3 23 2 1 31
-10 -2 23 2 1 31
-10 -1 23 2 1 34
-10 1 23 1 1 61
-10 2 23 1 1 61
-10 3 23 1 1 85
-10 4 23 1 1 71
-10 5 23 1 1 51
-10 6 23 1 1 75
-9 -12 23 1 1 72
-9 -11 23 1 1 91
-9 -10 23 2 1 34
-9 -9 23 2 1 42
-9 -8 23 2 1 37
-9 -7 23 2 1 35
-9 -6 23 1 1 51
-9 -5 23 2 1 44
-9 -4 23 2 1 31
-9 -3 23 2 1 40
-9 -2 23 2 1 31
-9 -1 23 2 1 31
-9 0 23 1 1 78
-9 1 23 1 1 57
