  169     9.1875    19.8103   24   30 0013
  170     9.9375    19.8103   26   30 0013
  171     9.5625    20.4599   25   31 0013
  172    10.3125    20.4599   27   31 0013
  173    10.6875    19.8103   28   30 0013
  174    11.4375    19.8103   30   30 0013
  175    11.0625    20.4599   29   31 0013
  176    11.8125    20.4599   31   31 0013
  177     6.1875    21.1094   16   32 0014
  178     6.9375    21.1094   18   32 0014
  179     6.5625    21.7589   17   33 0014
  180     7.3125    21.7589   19   33 0014
  181     7.6875    21.1094   20   32 0014
  182     8.4375    21.1094   22   32 0014
  183     8.0625    21.7589   21   33 0014
  184     8.8125    21.7589   23   33 0014
  185     6.1875    22.4084   16   34 0014
  186     6.9375    22.4084   18   34 0014
  187     6.5625    23.0579   17   35 0014
  188     7.3125    23.0579   19   35 0014
  189     7.6875    22.4084   20   34 0014
  190     8.4375    22.4084   22   34 0014
  191     8.0625    23.0579   21   35 0014
  192     8.8125    23.0579   23   35 0014
  193    15.1875    15.9132   40   24 0015
  194    15.9375    15.9132   42   24 0015
  195    15.5625    16.5627   41   25 0015
  196    16.3125    16.5627   43   25 0015
  197    16.6875    15.9132   44   24 0015
  198    17.4375    15.9132   46   24 0015
  199    17.0625    16.5627   45   25 0015
  200    17.8125    16.5627   47   25 0015
  201    15.1875    17.2123   40   26 0015
  202    15.9375    17.2123   42   26 0015
  203    15.5625    17.8618   41   27 0015
  204    16.3125    17.8618   43   27 0015
  205    16.6875    17.2123   44   26 0015
  206    17.4375    17.2123   46   26 0015
  207    17.0625    17.8618   45   27 0015
  208    17.8125    17.8618   47   27 0015
  209    12.1875    18.5113   32   28 0016
  210    12.9375    18.5113   34   28 0016
  211    12.5625    19.1608   33   29 0016
  212    13.3125    19.1608   35   29 0016
  213    13.6875    18.5113   36   28 0016
  214    14.4375    18.5113   38   28 0016
  215    14.0625    19.1608   37   29 0016
  216    14.8125    19.1608   39   29 0016
  217    12.1875    19.8103   32   30 0016
  218    12.9375    19.8103   34   30 0016
  219    12.5625    20.4599   33   31 0016
  220    13.3125    20.4599   35   31 0016
  221    13.6875    19.8103   36   30 0016
  222    14.4375    19.8103   38   30 0016
  223    14.0625    20.4599   37   31 0016
  224    14.8125    20.4599   39   31 0016
  225     9.1875    21.1094   24   32 0017
  226     9.9375    21.1094   26   32 0017
  227     9.5625    21.7589   25   33 0017
  228    10.3125    21.7589   27   33 0017
  229    10.6875    21.1094   28   32 0017
  230    11.4375    21.1094   30   32 0017
  231    11.0625    21.7589   29   33 0017
  232    11.8125    21.7589   31   33 0017
  233     9.1875    22.4084   24   34 0017
  234     9.9375    22.4084   26   34 0017
  235     9.5625    23.0579   25   35 0017
  236    10.3125    23.0579   27   35 0017
  237    10.6875    22.4084   28   34 0017
  238    11.4375    22.4084   30   34 0017
  239    11.0625    23.0579   29   35 0017
  240    11.8125    23.0579   31   35 0017
  241    15.1875    18.5113   40   28 0018
  242    15.9375    18.5113   42   28 0018
  243    15.5625    19.1608   41   29 0018
  244    16.3125    19.1608   43   29 0018
  245    16.6875    18.5113   44   28 0018
  246    17.4375    18.5113   46   28 0018
  247    17.0625    19.1608   45   29 0018
  248    17.8125    19.1608   47   29 0018
  249    15.1875    19.8103   40   30 0018
  250    15.9375    19.8103   42   30 0018
  251    15.5625    20.4599   41   31 0018
  252    16.3125    20.4599   43   31 0018
  253    16.6875    19.8103   44   30 0018
  254    17.4375    19.8103   46   30 0018
  255    17.0625    20.4599   45   31 0018
  256    17.8125    20.4599   47   31 0018
  257     6.1875    23.7074   16   36 0019
  258     6.9375    23.7074   18   36 0019
  259     6.5625    24.3570   17   37 0019
  260     7.3125    24.3570   19   37 0019
  261     7.6875    23.7074   20   36 0019
  262     8.4375    23.7074   22   36 0019
  263     8.0625    24.3570   21   37 0019
  264     8.8125    24.3570   23   37 0019
  265     6.1875    25.0065   16   38 0019
  266     6.9375    25.0065   18   38 0019
  267     6.5625    25.6560   17   39 0019
  268     7.3125    25.6560   19   39 0019
  269     7.6875    25.0065   20   38 0019
  270     8.4375    25.0065   22   38 0019
  271     8.0625    25.6560   21   39 0019
  272     8.8125    25.6560   23   39 0019
  273    12.1875    21.1094   32   32 0020
  274    12.9375    21.1094   34   32 0020
  275    12.5625    21.7589   33   33 0020
  276    13.3125    21.7589   35   33 0020
  277    13.6875    21.1094   36   32 0020
  278    14.4375    21.1094   38   32 0020
  279    14.0625    21.7589   37   33 0020
  280    14.8125    21.7589   39   33 0020
  281    12.1875    22.4084   32   34 0020
  282    12.9375    22.4084   34   34 0020
  283    12.5625    23.0579   33   35 0020
  284    13.3125    23.0579   35   35 0020
  285    13.6875    22.4084   36   34 0020
  286    14.4375    22.4084   38   34 0020
  287    14.0625    23.0579   37   35 0020
  288    14.8125    23.0579   39   35 0020
  289     9.1875    23.7074   24   36 0021
  290     9.9375    23.7074   26   36 0021
  291     9.5625    24.3570   25   37 0021
  292    10.3125    24.3570   27   37 0021
  293    10.6875    23.7074   28   36 0021
  294    11.4375    23.7074   30   36 0021
  295    11.0625    24.3570   29   37 0021
  296    11.8125    24.3570   31   37 0021
  297     9.1875    25.0065   24   38 0021
  298     9.9375    25.0065   26   38 0021
  299     9.5625    25.6560   25   39 0021
  300    10.3125    25.6560   27   39 0021
  301    10.6875    25.0065   28   38 0021
  302    11.4375    25.0065   30   38 0021
  303    11.0625    25.6560   29   39 0021
  304    11.8125    25.6560   31   39 0021
  305    15.1875    21.1094   40   32 0022
  306    15.9375    21.1094   42   32 0022
  307    15.5625    21.7589   41   33 0022
  308    16.3125    21.7589   43   33 0022
  309    16.6875    21.1094   44   32 0022
  310    17.4375    21.1094   46   32 0022
  311    17.0625    21.7589   45   33 0022
  312    17.8125    21.7589   47   33 0022
  313    15.1875    22.4084   40   34 0022
  314    15.9375    22.4084   42   34 0022
  315    15.5625    23.0579   41   35 0022
  316    16.3125    23.0579   43   35 0022
  317    16.6875    22.4084   44   34 0022
  318    17.4375    22.4084   46   34 0022
  319    17.0625    23.0579   45   35 0022
  320    17.8125    23.0579   47   35 0022
  321    18.1875    18.5113   48   28 0023
  322    18.9375    18.5113   50   28 0023
  323    18.5625    19.1608   49   29 0023
  324    19.3125    19.1608   51   29 0023
  325    19.6875    18.5113   52   28 0023
  326    20.4375    18.5113   54   28 0023
  327    20.0625    19.1608   53   29 0023
  328    20.8125    19.1608   55   29 0023
  329    18.1875    19.8103   48   30 0023
  330    18.9375    19.8103   50   30 0023
  331    18.5625    20.4599   49   31 0023
  332    19.3125    20.4599   51   31 0023
  333    19.6875    19.8103   52   30 0023
  334    20.4375    19.8103   54   30 0023
  335    20.0625    20.4599   53   31 0023
  336    20.8125    20.4599   55   31 0023
  337    12.1875    23.7074   32   36 0024
  338    12.9375    23.7074   34   36 0024
  339    12.5625    24.3570   33   37 0024
  340    13.3125    24.3570   35   37 0024
  341    13.6875    23.7074   36   36 0024
  342    14.4375    23.7074   38   36 0024
  343    14.0625    24.3570   37   37 0024
  344    14.8125    24.3570   39   37 0024
  345    12.1875    25.0065   32   38 0024
  346    12.9375    25.0065   34   38 0024
  347    12.5625    25.6560   33   39 0024
  348    13.3125    25.6560   35   39 0024
  349    13.6875    25.0065   36   38 0024
  350    14.4375    25.0065   38   38 0024
  351    14.0625    25.6560   37   39 0024
  352    14.8125    25.6560   39   39 0024
  353    18.1875    21.1094   48   32 0025
  354    18.9375    21.1094   50   32 0025
  355    18.5625    21.7589   49   33 0025
  356    19.3125    21.7589   51   33 0025
  357    19.6875    21.1094   52   32 0025
  358    20.4375    21.1094   54   32 0025
  359    20.0625    21.7589   53   33 0025
  360    20.8125    21.7589   55   33 0025
  361    18.1875    22.4084   48   34 0025
  362    18.9375    22.4084   50   34 0025
  363    18.5625    23.0579   49   35 0025
  364    19.3125    23.0579   51   35 0025
  365    19.6875    22.4084   52   34 0025
  366    20.4375    22.4084   54   34 0025
  367    20.0625    23.0579   53   35 0025
  368    20.8125    23.0579   55   35 0025
  369    15.1875    23.7074   40   36 0026
  370    15.9375    23.7074   42   36 0026
  371    15.5625    24.3570   41   37 0026
  372    16.3125    24.3570   43   37 0026
  373    16.6875    23.7074   44   36 0026
  374    17.4375    23.7074   46   36 0026
  375    17.0625    24.3570   45   37 0026
  376    17.8125    24.3570   47   37 0026
  377    15.1875    25.0065   40   38 0026
  378    15.9375    25.0065   42   38 0026
  379    15.5625    25.6560   41   39 0026
  380    16.3125    25.6560   43   39 0026
  381    16.6875    25.0065   44   38 0026
  382    17.4375    25.0065   46   38 0026
  383    17.0625    25.6560   45   39 0026
  384    17.8125    25.6560   47   39 0026
  385    12.1875    26.3055   32   40 0027
  386    12.9375    26.3055   34   40 0027
  387    12.5625    26.9550   33   41 0027
  388    13.3125    26.9550   35   41 0027
  389    13.6875    26.3055   36   40 0027
  390    14.4375    26.3055   38   40 0027
  391    14.0625    26.9550   37   41 0027
  392    14.8125    26.9550   39   41 0027
  393    12.1875    27.6046   32   42 0027
  394    12.9375    27.6046   34   42 0027
  395    12.5625    28.2541   33   43 0027
  396    13.3125    28.2541   35   43 0027
  397    13.6875    27.6046   36   42 0027
  398    14.4375    27.6046   38   42 0027
  399    14.0625    28.2541   37   43 0027
  400    14.8125    28.2541   39   43 0027
  401    18.1875    23.7074   48   36 0028
  402    18.9375    23.7074   50   36 0028
  403    18.5625    24.3570   49   37 0028
  404    19.3125    24.3570   51   37 0028
  405    19.6875    23.7074   52   36 0028
  406    20.4375    23.7074   54   36 0028
  407    20.0625    24.3570   53   37 0028
  408    20.8125    24.3570   55   37 0028
  409    18.1875    25.0065   48   38 0028
  410    18.9375    25.0065   50   38 0028
  411    18.5625    25.6560   49   39 0028
  412    19.3125    25.6560   51   39 0028
  413    19.6875    25.0065   52   38 0028
  414    20.4375    25.0065   54   38 0028
  415    20.0625    25.6560   53   39 0028
  416    20.8125    25.6560   55   39 0028
  417    15.1875    26.3055   40   40 0029
  418    15.9375    26.3055   42   40 0029
  419    15.5625    26.9550   41   41 0029
  420    16.3125    26.9550   43   41 0029
  421    16.6875    26.3055   44   40 0029
  422    17.4375    26.3055   46   40 0029
  423    17.0625    26.9550   45   41 0029
  424    17.8125    26.9550   47   41 0029
  425    15.1875    27.6046   40   42 0029
  426    15.9375    27.6046   42   42 0029
  427    15.5625    28.2541   41   43 0029
  428    16.3125    28.2541   43   43 0029
  429    16.6875    27.6046   44   42 0029
  430    17.4375    27.6046   46   42 0029
  431    17.0625    28.2541   45   43 0029
  432    17.8125    28.2541   47   43 0029
  433    21.1875    23.7074   56   36 0030
  434    21.9375    23.7074   58   36 0030
  435    21.5625    24.3570   57   37 0030
  436    22.3125    24.3570   59   37 0030
  437    22.6875    23.7074   60   36 0030
  438    23.4375    23.7074   62   36 0030
  439    23.0625    24.3570   61   37 0030
  440    23.8125    24.3570   63   37 0030
  441    21.1875    25.0065   56   38 0030
  442    21.9375    25.0065   58   38 0030
  443    21.5625    25.6560   57   39 0030
  444    22.3125    25.6560   59   39 0030
  445    22.6875    25.0065   60   38 0030
  446    23.4375    25.0065   62   38 0030
  447    23.0625    25.6560   61   39 0030
  448    23.8125    25.6560   63   39 0030
  449    18.1875    26.3055   48   40 0031
  450    18.9375    26.3055   50   40 0031
  451    18.5625    26.9550   49   41 0031
  452    19.3125    26.9550   51   41 0031
  453    19.6875    26.3055   52   40 0031
  454    20.4375    26.3055   54   40 0031
  455    20.0625    26.9550   53   41 0031
  456    20.8125    26.9550   55   41 0031
  457    18.1875    27.6046   48   42 0031
  458    18.9375    27.6046   50   42 0031
  459    18.5625    28.2541   49   43 0031
  460    19.3125    28.2541   51   43 0031
  461    19.6875    27.6046   52   42 0031
  462    20.4375    27.6046   54   42 0031
  463    20.0625    28.2541   53   43 0031
  464    20.8125    28.2541   55   43 0031
  465     5.8125     6.1704   15    9 0100
  466     5.4375     5.5209   14    8 0100
  467     5.0625     6.1704   13    9 0100
  468     4.6875     6.8200   12   10 0100
  469     5.4375     6.8200   14   10 0101
  470     5.8125     7.4695   15   11 0101
  471     5.0625     7.4695   13   11 0101
  472     4.3125     7.4695   11   11 0101
  473     6.1875     6.8200   16   10 0102
  474     6.9375     6.8200   18   10 0102
  475     6.5625     7.4695   17   11 0102
  476     7.3125     7.4695   19   11 0102
  477     4.6875     8.1190   12   12 0103
  478     5.4375     8.1190   14   12 0103
  479     5.0625     8.7685   13   13 0103
  480     5.8125     8.7685   15   13 0103
  481     4.6875     9.4180   12   14 0104
  482     5.4375     9.4180   14   14 0104
  483     5.0625    10.0675   13   15 0104
  484     5.8125    10.0675   15   15 0104
  485    12.1875    28.9036   32   44 0105
  486    12.9375    28.9036   34   44 0105
  487    12.5625    29.5531   33   45 0105
  488    13.3125    29.5531   35   45 0105
  489    13.6875    28.9036   36   44 0105
  490    14.4375    28.9036   38   44 0105
  491    14.0625    29.5531   37   45 0105
  492    14.8125    29.5531   39   45 0105
  493    12.1875    30.2026   32   46 0105
  494    12.9375    30.2026   34   46 0105
  495    12.5625    30.8522   33   47 0105
  496    13.3125    30.8522   35   47 0105
  497    13.6875    30.2026   36   46 0105
  498    14.4375    30.2026   38   46 0105
  499    14.0625    30.8522   37   47 0105
  500    14.8125    30.8522   39   47 0105
  501    15.1875    28.9036   40   44 0106
  502    15.9375    28.9036   42   44 0106
  503    15.5625    29.5531   41   45 0106
  504    16.3125    29.5531   43   45 0106
  505    16.6875    28.9036   44   44 0106
  506    17.4375    28.9036   46   44 0106
  507    17.0625    29.5531   45   45 0106
  508    17.8125    29.5531   47   45 0106
  509    15.1875    30.2026   40   46 0106
  510    15.9375    30.2026   42   46 0106
  511    15.5625    30.8522   41   47 0106
  512    16.3125    30.8522   43   47 0106
  513    16.6875    30.2026   44   46 0106
  514    17.4375    30.2026   46   46 0106
  515    17.0625    30.8522   45   47 0106
  516    17.8125    30.8522   47   47 0106
  517    21.1875    26.3055   56   40 0107
  518    21.9375    26.3055   58   40 0107
  519    21.5625    26.9550   57   41 0107
  520    22.3125    26.9550   59   41 0107
  521    22.6875    26.3055   60   40 0107
  522    23.4375    26.3055   62   40 0107
  523    23.0625    26.9550   61   41 0107
  524    23.8125    26.9550   63   41 0107
  525    21.1875    27.6046   56   42 0107
  526    21.9375    27.6046   58   42 0107
  527    21.5625    28.2541   57   43 0107
  528    22.3125    28.2541   59   43 0107
  529    22.6875    27.6046   60   42 0107
  530    23.4375    27.6046   62   42 0107
  531    23.0625    28.2541   61   43 0107
  532    23.8125    28.2541   63   43 0107
  533    18.1875    28.9036   48   44 0108
  534    18.9375    28.9036   50   44 0108
  535    18.5625    29.5531   49   45 0108
  536    19.3125    29.5531   51   45 0108
  537    19.6875    28.9036   52   44 0108
  538    20.4375    28.9036   54   44 0108
  539    20.0625    29.5531   53   45 0108
  540    20.8125    29.5531   55   45 0108
  541    18.1875    30.2026   48   46 0108
  542    18.9375    30.2026   50   46 0108
  543    18.5625    30.8522   49   47 0108
  544    19.3125    30.8522   51   47 0108
  545    19.6875    30.2026   52   46 0108
  546    20.4375    30.2026   54   46 0108
  547    20.0625    30.8522   53   47 0108
  548    20.8125    30.8522   55   47 0108
  549    15.1875    31.5017   40   48 0109
  550    15.9375    31.5017   42   48 0109
  551    15.5625    32.1512   41   49 0109
  552    16.3125    32.1512   43   49 0109
  553    16.6875    31.5017   44   48 0109
  554    17.4375    31.5017   46   48 0109
  555    17.0625    32.1512   45   49 0109
  556    17.8125    32.1512   47   49 0109
  557    15.1875    32.8007   40   50 0109
  558    15.9375    32.8007   42   50 0109
  559    15.5625    33.4502   41   51 0109
  560    16.3125    33.4502   43   51 0109
  561    16.6875    32.8007   44   50 0109
  562    17.4375    32.8007   46   50 0109
  563    17.0625    33.4502   45   51 0109
  564    17.8125    33.4502   47   51 0109
  565    24.1875    26.3055   64   40 0110
  566    24.9375    26.3055   66   40 0110
  567    24.5625    26.9550   65   41 0110
  568    25.3125    26.9550   67   41 0110
  569    25.6875    26.3055   68   40 0110
  570    26.4375    26.3055   70   40 0110
  571    26.0625    26.9550   69   41 0110
  572    26.8125    26.9550   71   41 0110
  573    24.1875    27.6046   64   42 0110
  574    24.9375    27.6046   66   42 0110
  575    24.5625    28.2541   65   43 0110
  576    25.3125    28.2541   67   43 0110
  577    25.6875    27.6046   68   42 0110
  578    26.4375    27.6046   70   42 0110
  579    26.0625    28.2541   69   43 0110
  580    26.8125    28.2541   71   43 0110
  581    21.1875    28.9036   56   44 0111
  582    21.9375    28.9036   58   44 0111
  583    21.5625    29.5531   57   45 0111
  584    22.3125    29.5531   59   45 0111
  585    22.6875    28.9036   60   44 0111
  586    23.4375    28.9036   62   44 0111
  587    23.0625    29.5531   61   45 0111
  588    23.8125    29.5531   63   45 0111
  589    21.1875    30.2026   56   46 0111
  590    21.9375    30.2026   58   46 0111
  591    21.5625    30.8522   57   47 0111
  592    22.3125    30.8522   59   47 0111
  593    22.6875    30.2026   60   46 0111
  594    23.4375    30.2026   62   46 0111
  595    23.0625    30.8522   61   47 0111
  596    23.8125    30.8522   63   47 0111
  597    18.1875    31.5017   48   48 0112
  598    18.9375    31.5017   50   48 0112
  599    18.5625    32.1512   49   49 0112
  600    19.3125    32.1512   51   49 0112
  601    19.6875    31.5017   52   48 0112
  602    20.4375    31.5017   54   48 0112
  603    20.0625    32.1512   53   49 0112
  604    20.8125    32.1512   55   49 0112
  605    18.1875    32.8007   48   50 0112
  606    18.9375    32.8007   50   50 0112
  607    18.5625    33.4502   49   51 0112
  608    19.3125    33.4502   51   51 0112
  609    19.6875    32.8007   52   50 0112
  610    20.4375    32.8007   54   50 0112
  611    20.0625    33.4502   53   51 0112
  612    20.8125    33.4502   55   51 0112
  613    15.1875    34.0998   40   52 0113
  614    15.9375    34.0998   42   52 0113
  615    15.5625    34.7493   41   53 0113
  616    16.3125    34.7493   43   53 0113
  617    16.6875    34.0998   44   52 0113
  618    17.4375    34.0998   46   52 0113
  619    17.0625    34.7493   45   53 0113
  620    17.8125    34.7493   47   53 0113
  621    15.1875    35.3988   40   54 0113
  622    15.9375    35.3988   42   54 0113
  623    15.5625    36.0483   41   55 0113
  624    16.3125    36.0483   43   55 0113
  625    16.6875    35.3988   44   54 0113
  626    17.4375    35.3988   46   54 0113
  627    17.0625    36.0483   45   55 0113
  628    17.8125    36.0483   47   55 0113
  629    24.1875    28.9036   64   44 0114
  630    24.9375    28.9036   66   44 0114
  631    24.5625    29.5531   65   45 0114
  632    25.3125    29.5531   67   45 0114
  633    25.6875    28.9036   68   44 0114
  634    26.4375    28.9036   70   44 0114
  635    26.0625    29.5531   69   45 0114
  636    26.8125    29.5531   71   45 0114
  637    24.1875    30.2026   64   46 0114
  638    24.9375    30.2026   66   46 0114
  639    24.5625    30.8522   65   47 0114
  640    25.3125    30.8522   67   47 0114
  641    25.6875    30.2026   68   46 0114
  642    26.4375    30.2026   70   46 0114
  643    26.0625    30.8522   69   47 0114
  644    26.8125    30.8522   71   47 0114
  645    21.1875    31.5017   56   48 0115
  646    21.9375    31.5017   58   48 0115
  647    21.5625    32.1512   57   49 0115
  648    22.3125    32.1512   59   49 0115
  649    22.6875    31.5017   60   48 0115
  650    23.4375    31.5017   62   48 0115
  651    23.0625    32.1512   61   49 0115
  652    23.8125    32.1512   63   49 0115
  653    21.1875    32.8007   56   50 0115
  654    21.9375    32.8007   58   50 0115
  655    21.5625    33.4502   57   51 0115
  656    22.3125    33.4502   59   51 0115
  657    22.6875    32.8007   60   50 0115
  658    23.4375    32.8007   62   50 0115
  659    23.0625    33.4502   61   51 0115
  660    23.8125    33.4502   63   51 0115
  661    18.1875    34.0998   48   52 0116
  662    18.9375    34.0998   50   52 0116
  663    18.5625    34.7493   49   53 0116
  664    19.3125    34.7493   51   53 0116
  665    19.6875    34.0998   52   52 0116
  666    20.4375    34.0998   54   52 0116
  667    20.0625    34.7493   53   53 0116
  668    20.8125    34.7493   55   53 0116
  669    18.1875    35.3988   48   54 0116
  670    18.9375    35.3988   50   54 0116
  671    18.5625    36.0483   49   55 0116
  672    19.3125    36.0483   51   55 0116
  673    19.6875    35.3988   52   54 0116
  674    20.4375    35.3988   54   54 0116
  675    20.0625    36.0483   53   55 0116
  676    20.8125    36.0483   55   55 0116
  677    15.1875    36.6978   40   56 0117
  678    15.9375    36.6978   42   56 0117
  679    15.5625    37.3473   41   57 0117
  680    16.3125    37.3473   43   57 0117
  681    16.6875    36.6978   44   56 0117
  682    17.4375    36.6978   46   56 0117
  683    17.0625    37.3473   45   57 0117
  684    17.8125    37.3473   47   57 0117
  685    15.1875    37.9969   40   58 0117
  686    15.9375    37.9969   42   58 0117
  687    15.5625    38.6464   41   59 0117
  688    16.3125    38.6464   43   59 0117
  689    16.6875    37.9969   44   58 0117
  690    17.4375    37.9969   46   58 0117
  691    17.0625    38.6464   45   59 0117
  692    17.8125    38.6464   47   59 0117
  693    24.1875    31.5017   64   48 0118
  694    24.9375    31.5017   66   48 0118
  695    24.5625    32.1512   65   49 0118
  696    25.3125    32.1512   67   49 0118
  697    25.6875    31.5017   68   48 0118
  698    26.4375    31.5017   70   48 0118
  699    26.0625    32.1512   69   49 0118
  700    26.8125    32.1512   71   49 0118
  701    24.1875    32.8007   64   50 0118
  702    24.9375    32.8007   66   50 0118
  703    24.5625    33.4502   65   51 0118
  704    25.3125    33.4502   67   51 0118
  705    25.6875    32.8007   68   50 0118
  706    26.4375    32.8007   70   50 0118
  707    26.0625    33.4502   69   51 0118
  708    26.8125    33.4502   71   51 0118
