18376	96	18280
3	 210.400	 35.300	  1.500	 210.200	 34.200	  1.500	  1.210	  1.118
3	 211.300	 36.300	  1.500	 210.400	 35.300	  1.500	  0.810	  1.345
3	 212.000	 37.600	  1.500	 211.300	 36.300	  1.500	  0.450	  1.476
3	 212.800	 39.400	  1.500	 212.000	 37.600	  1.500	  0.450	  1.970
3	 213.300	 41.900	  1.500	 212.800	 39.400	  1.500	  0.927	  2.550
3	 214.000	 44.800	  1.500	 213.300	 41.900	  1.500	  0.675	  2.983
3	 214.400	 46.600	  0.500	 214.000	 44.800	  1.500	  0.675	  2.098
3	 215.100	 49.300	  0.500	 214.400	 46.600	  0.500	  0.450	  2.789
3	 216.000	 52.700	  0.500	 215.100	 49.300	  0.500	  0.504	  3.517
3	 216.000	 55.600	  0.500	 216.000	 52.700	  0.500	  0.450	  2.900
3	 215.800	 56.900	  1.500	 216.000	 55.600	  0.500	  0.675	  1.652
3	 214.900	 59.200	  1.500	 215.800	 56.900	  1.500	  0.810	  2.470
3	 214.400	 60.800	  1.500	 214.900	 59.200	  1.500	  0.711	  1.676
3	 214.000	 62.800	  1.500	 214.400	 60.800	  1.500	  0.675	  2.040
3	 214.200	 65.500	  1.500	 214.000	 62.800	  1.500	  0.450	  2.707
3	 213.500	 67.300	  1.500	 214.200	 65.500	  1.500	  0.675	  1.931
3	 213.300	 68.700	  1.500	 213.500	 67.300	  1.500	  1.008	  1.414
3	 213.800	 70.200	  1.500	 213.300	 68.700	  1.500	  0.504	  1.581
3	 215.100	 71.600	  1.500	 213.800	 70.200	  1.500	  0.504	  1.910
3	 216.000	 73.600	  1.500	 215.100	 71.600	  1.500	  0.635	  2.193
3	 216.500	 74.300	  1.500	 216.000	 73.600	  1.500	  0.504	  0.860
3	 216.700	 75.200	  1.500	 216.500	 74.300	  1.500	  0.711	  0.922
3	 217.600	 76.500	  1.500	 216.700	 75.200	  1.500	  0.711	  1.581
3	 218.000	 78.100	  1.500	 217.600	 76.500	  1.500	  0.675	  1.649
3	 218.500	 79.700	  0.500	 218.000	 78.100	  1.500	  0.320	  1.952
3	 218.500	 80.800	  0.500	 218.500	 79.700	  0.500	  0.675	  1.100
3	 218.300	 81.700	  0.500	 218.500	 80.800	  0.500	  0.450	  0.922
3	 218.900	 83.700	  0.500	 218.300	 81.700	  0.500	  0.711	  2.088
3	 219.400	 84.600	  0.500	 218.900	 83.700	  0.500	  0.711	  1.030
3	 221.200	 85.500	  0.500	 219.400	 84.600	  0.500	  0.320	  2.012
3	 222.100	 86.900	  0.500	 221.200	 85.500	  0.500	  0.320	  1.664
3	 223.200	 87.600	  0.500	 222.100	 86.900	  0.500	  0.113	  1.304
3	 224.100	 88.400	  0.500	 223.200	 87.600	  0.500	  0.113	  1.204
3	 219.600	 86.200	  0.500	 219.400	 84.600	  0.500	  0.635	  1.612
3	 220.100	 87.100	  0.500	 219.600	 86.200	  0.500	  0.635	  1.030
3	 220.900	 87.800	  0.500	 220.100	 87.100	  0.500	  0.504	  1.063
3	 221.400	 88.700	  0.500	 220.900	 87.800	  0.500	  0.504	  1.030
3	 223.000	 89.600	  0.500	 221.400	 88.700	  0.500	  0.320	  1.836
3	 224.600	 90.300	  0.500	 223.000	 89.600	  0.500	  0.635	  1.746
3	 227.900	 93.200	  0.500	 224.600	 90.300	  0.500	  0.320	  4.393
3	 232.000	 96.600	  0.500	 227.900	 93.200	  0.500	  0.504	  5.326
3	 235.100	 100.200	  0.500	 232.000	 96.600	  0.500	  0.504	  4.751
3	 236.900	 101.900	  0.500	 235.100	 100.200	  0.500	  0.504	  2.476
3	 243.900	 106.200	  0.500	 236.900	 101.900	  0.500	  0.810	  8.215
3	 246.200	 107.100	  0.500	 243.900	 106.200	  0.500	  0.810	  2.470
3	 247.700	 108.000	  0.500	 246.200	 107.100	  0.500	  0.320	  1.749
3	 249.800	 109.400	  0.500	 247.700	 108.000	  0.500	  0.504	  2.524
3	 253.800	 112.300	  0.500	 249.800	 109.400	  0.500	  0.635	  4.941
3	 255.800	 115.700	  0.500	 253.800	 112.300	  0.500	  0.320	  3.945
3	 257.400	 117.300	  0.500	 255.800	 115.700	  0.500	  0.635	  2.263
3	 258.500	 119.500	  0.500	 257.400	 117.300	  0.500	  0.225	  2.460
3	 222.500	 90.700	  0.500	 221.400	 88.700	  0.500	  0.225	  2.283
3	 225.000	 93.400	  0.500	 222.500	 90.700	  0.500	  0.113	  3.680
3	 226.300	 94.800	  0.500	 225.000	 93.400	  0.500	  0.113	  1.910
3	 226.600	 96.100	  0.500	 226.300	 94.800	  0.500	  0.225	  1.334
3	 226.800	 97.400	  0.500	 226.600	 96.100	  0.500	  0.113	  1.315
3	 226.600	 105.100	  0.500	 226.800	 97.400	  0.500	  0.225	  7.703
3	 226.600	 106.900	  0.500	 226.600	 105.100	  0.500	  0.225	  1.800
3	 226.100	 108.000	  0.500	 226.600	 106.900	  0.500	  0.320	  1.208
3	 225.700	 109.200	  0.500	 226.100	 108.000	  0.500	  0.225	  1.265
3	 225.400	 110.500	  0.500	 225.700	 109.200	  0.500	  0.113	  1.334
3	 225.000	 112.300	  0.500	 225.400	 110.500	  0.500	  0.113	  1.844
3	 224.800	 113.200	  0.500	 225.000	 112.300	  0.500	  0.225	  0.922
3	 224.100	 115.000	  0.500	 224.800	 113.200	  0.500	  0.113	  1.931
3	 224.100	 116.100	  0.500	 224.100	 115.000	  0.500	  0.504	  1.100
3	 222.800	 117.700	  0.500	 224.100	 116.100	  0.500	  0.113	  2.062
3	 222.500	 119.100	  0.500	 222.800	 117.700	  0.500	  0.225	  1.432
3	 221.600	 119.500	  0.500	 222.500	 119.100	  0.500	  0.225	  0.985
3	 217.100	 82.400	  0.500	 218.300	 81.700	  0.500	  0.320	  1.389
3	 216.900	 83.100	  0.500	 217.100	 82.400	  0.500	  0.450	  0.728
3	 216.900	 83.500	  0.500	 216.900	 83.100	  0.500	  0.450	  0.400
3	 215.600	 76.100	  0.500	 216.700	 75.200	  1.500	  0.225	  1.738
3	 215.100	 76.100	  0.500	 215.600	 76.100	  0.500	  0.225	  0.500
3	 214.700	 76.100	  0.500	 215.100	 76.100	  0.500	  0.225	  0.400
3	 210.800	 70.200	  1.500	 213.300	 68.700	  1.500	  0.320	  2.915
3	 208.800	 70.900	  1.500	 210.800	 70.200	  1.500	  0.113	  2.119
3	 207.500	 71.600	  1.500	 208.800	 70.900	  1.500	  0.225	  1.476
3	 206.600	 72.000	  1.500	 207.500	 71.600	  1.500	  0.504	  0.985
3	 205.000	 72.300	  1.500	 206.600	 72.000	  1.500	  0.225	  1.628
3	 203.600	 73.400	  1.500	 205.000	 72.300	  1.500	  0.320	  1.780
3	 202.700	 74.700	  0.500	 203.600	 73.400	  1.500	  0.320	  1.871
3	 201.200	 77.400	  0.500	 202.700	 74.700	  0.500	  0.504	  3.089
3	 200.000	 79.000	  0.500	 201.200	 77.400	  0.500	  0.225	  2.000
3	 199.300	 80.600	  0.500	 200.000	 79.000	  0.500	  0.504	  1.746
3	 198.500	 81.900	  0.500	 199.300	 80.600	  0.500	  0.225	  1.526
3	 197.600	 83.500	  0.500	 198.500	 81.900	  0.500	  0.113	  1.836
3	 196.200	 85.300	  0.500	 197.600	 83.500	  0.500	  0.113	  2.280
3	 196.000	 86.200	  0.500	 196.200	 85.300	  0.500	  0.225	  0.922
3	 194.800	 88.900	  0.500	 196.000	 86.200	  0.500	  0.113	  2.955
3	 193.700	 90.900	  0.500	 194.800	 88.900	  0.500	  0.320	  2.283
3	 191.900	 94.100	  1.500	 193.700	 90.900	  0.500	  0.320	  3.805
3	 190.800	 95.900	  1.500	 191.900	 94.100	  1.500	  0.225	  2.110
3	 189.680	 96.800	  1.500	 190.800	 95.900	  1.500	  0.320	  1.437
3	 189.230	 97.900	  1.500	 189.680	 96.800	  1.500	  0.225	  1.188
3	 190.600	 99.300	  1.500	 189.230	 97.900	  1.500	  0.225	  1.959
3	 189.450	 100.600	  1.500	 190.600	 99.300	  1.500	  0.113	  1.736
3	 189.450	 105.600	  1.500	 189.450	 100.600	  1.500	  0.113	  5.000
3	 189.450	 107.400	  1.500	 189.450	 105.600	  1.500	  0.113	  1.800
3	 188.550	 110.100	  1.500	 189.450	 107.400	  1.500	  0.113	  2.846
3	 187.200	 114.600	  1.500	 188.550	 110.100	  1.500	  0.113	  4.698
3	 189.000	 98.800	  1.500	 189.230	 97.900	  1.500	  0.113	  0.929
3	 188.100	 100.200	  1.500	 189.000	 98.800	  1.500	  0.113	  1.664
3	 187.880	 101.100	  1.500	 188.100	 100.200	  1.500	  0.225	  0.926
3	 186.750	 102.200	  1.500	 187.880	 101.100	  1.500	  0.225	  1.577
3	 186.080	 104.900	  1.500	 186.750	 102.200	  1.500	  0.320	  2.782
3	 186.750	 105.600	  1.500	 186.080	 104.900	  1.500	  0.113	  0.969
3	 185.630	 103.800	  1.500	 186.750	 102.200	  1.500	  0.225	  1.953
3	 185.180	 105.300	  1.500	 185.630	 103.800	  1.500	  0.320	  1.566
3	 184.730	 106.700	  1.500	 185.180	 105.300	  1.500	  0.320	  1.471
3	 183.150	 108.300	  1.500	 184.730	 106.700	  1.500	  0.113	  2.249
3	 181.580	 109.800	  1.500	 183.150	 108.300	  1.500	  0.320	  2.171
3	 179.550	 112.500	  1.500	 181.580	 109.800	  1.500	  0.225	  3.378
3	 178.880	 114.100	  1.500	 179.550	 112.500	  1.500	  0.225	  1.735
3	 184.730	 104.000	  1.500	 185.630	 103.800	  1.500	  0.320	  0.922
3	 184.050	 103.800	  1.500	 184.730	 104.000	  1.500	  0.113	  0.709
3	 209.000	 36.900	  1.500	 210.400	 35.300	  1.500	  0.320	  2.126
3	 208.300	 37.600	  1.500	 209.000	 36.900	  1.500	  0.113	  0.990
3	 207.700	 37.800	  1.500	 208.300	 37.600	  1.500	  0.320	  0.632
3	 206.300	 28.400	  1.500	 207.700	 27.000	  1.500	  0.320	  1.980
3	 205.400	 29.300	  1.500	 206.300	 28.400	  1.500	  0.320	  1.273
3	 205.000	 29.700	  1.500	 205.400	 29.300	  1.500	  0.320	  0.566
3	 214.400	 14.900	  0.500	 209.000	 13.800	  1.500	  1.314	  5.601
3	 215.800	 15.600	  0.500	 214.400	 14.900	  0.500	  1.440	  1.565
3	 216.700	 16.500	  0.500	 215.800	 15.600	  0.500	  1.440	  1.273
3	 217.600	 17.100	  0.500	 216.700	 16.500	  0.500	  1.593	  1.082
3	 218.300	 17.300	  0.500	 217.600	 17.100	  0.500	  1.625	  0.728
3	 220.700	 16.900	  0.500	 218.300	 17.300	  0.500	  0.504	  2.433
3	 222.300	 17.600	  0.500	 220.700	 16.900	  0.500	  1.210	  1.746
3	 223.700	 17.600	  0.500	 222.300	 17.600	  0.500	  1.125	  1.400
3	 225.000	 15.100	  0.500	 223.700	 17.600	  0.500	  0.635	  2.818
3	 226.600	 13.500	  0.500	 225.000	 15.100	  0.500	  0.320	  2.263
3	 231.100	  8.600	  0.500	 226.600	 13.500	  0.500	  0.320	  6.653
3	 234.000	  6.100	  0.500	 231.100	  8.600	  0.500	  0.113	  3.829
3	 235.100	  5.400	  0.500	 234.000	  6.100	  0.500	  0.320	  1.304
3	 237.400	  2.300	  0.500	 235.100	  5.400	  0.500	  0.320	  3.860
3	 242.100	 -1.500	  0.500	 237.400	  2.300	  0.500	  0.113	  6.044
3	 245.700	 -4.200	  0.500	 242.100	 -1.500	  0.500	  0.113	  4.500
3	 246.600	 -4.700	  0.500	 245.700	 -4.200	  0.500	  0.113	  1.030
3	 247.300	 -5.600	  0.500	 246.600	 -4.700	  0.500	  0.225	  1.140
3	 249.300	 -5.600	  0.500	 247.300	 -5.600	  0.500	  0.113	  2.000
3	 249.800	 -5.800	  0.500	 249.300	 -5.600	  0.500	  0.225	  0.539
3	 250.200	 -6.500	  0.500	 249.800	 -5.800	  0.500	  0.113	  0.806
3	 250.200	 -7.400	  0.500	 250.200	 -6.500	  0.500	  0.113	  0.900
3	 250.000	 -7.800	  0.500	 250.200	 -7.400	  0.500	  0.225	  0.447
3	 250.000	 -8.300	  0.500	 250.000	 -7.800	  0.500	  0.225	  0.500
3	 251.300	 -5.200	  0.500	 249.800	 -5.800	  0.500	  0.504	  1.616
3	 252.200	 -4.200	  0.500	 251.300	 -5.200	  0.500	  0.504	  1.345
3	 253.100	 -3.600	  0.500	 252.200	 -4.200	  0.500	  0.320	  1.082
3	 254.000	 -3.100	  0.500	 253.100	 -3.600	  0.500	  0.320	  1.030
3	 254.900	 -1.800	  0.500	 254.000	 -3.100	  0.500	  0.320	  1.581
3	 255.600	 -0.200	  0.500	 254.900	 -1.800	  0.500	  0.113	  1.746
3	 256.700	  3.600	  0.500	 255.600	 -0.200	  0.500	  0.320	  3.956
3	 258.100	  5.400	  0.500	 256.700	  3.600	  0.500	  0.320	  2.280
3	 259.200	  7.700	  1.500	 258.100	  5.400	  0.500	  0.504	  2.739
3	 261.000	  9.000	  1.500	 259.200	  7.700	  1.500	  0.225	  2.220
3	 264.200	  9.000	  1.500	 261.000	  9.000	  1.500	  0.225	  3.200
3	 265.100	  9.000	  0.500	 264.200	  9.000	  1.500	  0.225	  1.345
3	 268.000	  8.300	  0.500	 265.100	  9.000	  0.500	  0.504	  2.983
3	 268.900	  7.500	  0.500	 268.000	  8.300	  0.500	  0.225	  1.204
3	 270.400	  6.800	  0.500	 268.900	  7.500	  0.500	  0.225	  1.655
3	 271.300	  7.000	  0.500	 270.400	  6.800	  0.500	  0.113	  0.922
3	 278.100	  4.300	  0.500	 271.300	  7.000	  0.500	  0.113	  7.316
3	 281.300	  3.600	  0.500	 278.100	  4.300	  0.500	  0.225	  3.276
3	 282.200	  3.400	  0.500	 281.300	  3.600	  0.500	  0.113	  0.922
3	 282.200	  2.500	  0.500	 282.200	  3.400	  0.500	  0.113	  0.900
3	 281.300	  2.300	  0.500	 282.200	  2.500	  0.500	  0.225	  0.922
3	 279.000	  2.100	  0.500	 281.300	  2.300	  0.500	  0.113	  2.309
3	 278.100	  2.500	  0.500	 279.000	  2.100	  0.500	  0.113	  0.985
3	 276.800	  2.100	  0.500	 278.100	  2.500	  0.500	  0.113	  1.360
3	 275.800	  2.500	  0.500	 276.800	  2.100	  0.500	  0.113	  1.077
3	 274.100	  2.500	  0.500	 275.800	  2.500	  0.500	  0.113	  1.700
3	 273.600	  3.000	  0.500	 274.100	  2.500	  0.500	  0.113	  0.707
3	 283.900	  3.000	  0.500	 282.200	  3.400	  0.500	  0.113	  1.746
3	 290.300	  3.000	  0.500	 283.900	  3.000	  0.500	  0.113	  6.400
3	 295.200	  3.400	  0.500	 290.300	  3.000	  0.500	  0.113	  4.916
3	 299.300	  4.100	  0.500	 295.200	  3.400	  0.500	  0.225	  4.159
3	 301.300	  5.700	  0.500	 299.300	  4.100	  0.500	  0.504	  2.561
3	 302.600	  5.900	  0.500	 301.300	  5.700	  0.500	  0.320	  1.315
3	 303.800	  6.100	  0.500	 302.600	  5.900	  0.500	  0.113	  1.217
3	 305.600	  5.200	  0.500	 303.800	  6.100	  0.500	  0.113	  2.012
3	 307.800	  3.400	  0.500	 305.600	  5.200	  0.500	  0.113	  2.843
3	 309.800	  3.000	  0.500	 307.800	  3.400	  0.500	  0.225	  2.040
3	 311.600	  2.300	  1.500	 309.800	  3.000	  0.500	  0.320	  2.175
3	 314.100	  1.200	  0.500	 311.600	  2.300	  1.500	  0.113	  2.909
3	 315.700	 -0.400	  0.500	 314.100	  1.200	  0.500	  0.320	  2.263
3	 315.700	 -2.400	  1.500	 315.700	 -0.400	  0.500	  0.225	  2.236
3	 316.100	 -3.800	  1.500	 315.700	 -2.400	  1.500	  0.225	  1.456
3	 317.000	 -6.500	  0.500	 316.100	 -3.800	  1.500	  0.225	  3.017
3	 317.900	 -7.600	  0.500	 317.000	 -6.500	  0.500	  0.320	  1.421
3	 318.600	 -7.800	  0.500	 317.900	 -7.600	  0.500	  0.113	  0.728
3	 224.600	 18.500	  0.500	 223.700	 17.600	  0.500	  0.504	  1.273
3	 224.800	 18.900	  0.500	 224.600	 18.500	  0.500	  0.320	  0.447
3	 226.100	 19.600	  0.500	 224.800	 18.900	  0.500	  0.504	  1.476
3	 228.200	 20.100	  0.500	 226.100	 19.600	  0.500	  0.635	  2.159
3	 229.300	 21.600	  0.500	 228.200	 20.100	  0.500	  0.320	  1.860
3	 233.100	 25.400	  0.500	 229.300	 21.600	  0.500	  0.635	  5.374
3	 235.300	 28.200	  0.500	 233.100	 25.400	  0.500	  0.635	  3.561
3	 237.400	 29.700	  0.500	 235.300	 28.200	  0.500	  0.320	  2.581
3	 238.700	 31.800	  0.500	 237.400	 29.700	  0.500	  0.504	  2.470
3	 245.000	 38.900	  0.500	 238.700	 31.800	  0.500	  0.504	  9.492
3	 248.200	 39.800	  0.500	 245.000	 38.900	  0.500	  0.504	  3.324
3	 250.000	 38.700	  0.500	 248.200	 39.800	  0.500	  0.320	  2.110
3	 251.600	 37.600	  0.500	 250.000	 38.700	  0.500	  0.113	  1.942
3	 252.000	 36.300	  0.500	 251.600	 37.600	  0.500	  0.113	  1.360
3	 253.300	 36.300	  0.500	 252.000	 36.300	  0.500	  0.113	  1.300
3	 254.300	 36.000	  0.500	 253.300	 36.300	  0.500	  0.225	  1.044
3	 255.200	 35.800	  0.500	 254.300	 36.000	  0.500	  0.113	  0.922
3	 255.600	 35.300	  0.500	 255.200	 35.800	  0.500	  0.113	  0.640
3	 255.200	 36.700	  0.500	 254.300	 36.000	  0.500	  0.113	  1.140
3	 256.500	 37.200	  0.500	 255.200	 36.700	  0.500	  0.113	  1.393
3	 249.100	 41.000	  0.500	 248.200	 39.800	  0.500	  0.320	  1.500
3	 249.800	 41.900	  0.500	 249.100	 41.000	  0.500	  0.504	  1.140
3	 251.800	 43.000	  0.500	 249.800	 41.900	  0.500	  0.810	  2.283
3	 254.000	 44.300	  0.500	 251.800	 43.000	  0.500	  0.504	  2.555
3	 254.900	 45.000	  0.500	 254.000	 44.300	  0.500	  0.320	  1.140
3	 255.800	 45.700	  0.500	 254.900	 45.000	  0.500	  0.504	  1.140
3	 261.200	 48.200	  0.500	 255.800	 45.700	  0.500	  0.320	  5.951
3	 266.600	 50.700	  0.500	 261.200	 48.200	  0.500	  0.504	  5.951
3	 267.500	 51.300	  0.500	 266.600	 50.700	  0.500	  0.320	  1.082
3	 269.100	 51.300	  0.500	 267.500	 51.300	  0.500	  0.225	  1.600
3	 271.300	 52.400	  0.500	 269.100	 51.300	  0.500	  0.113	  2.460
3	 272.900	 54.500	  1.500	 271.300	 52.400	  0.500	  0.320	  2.823
3	 272.500	 54.900	  1.500	 272.900	 54.500	  1.500	  0.320	  0.566
3	 272.300	 55.200	  1.500	 272.500	 54.900	  1.500	  0.113	  0.361
3	 272.900	 53.600	  0.500	 271.300	 52.400	  0.500	  0.320	  2.000
3	 274.900	 53.300	  0.500	 272.900	 53.600	  0.500	  0.113	  2.022
3	 277.200	 53.600	  0.500	 274.900	 53.300	  0.500	  0.225	  2.319
3	 279.000	 53.800	  0.500	 277.200	 53.600	  0.500	  0.113	  1.811
3	 280.800	 54.300	  0.500	 279.000	 53.800	  0.500	  0.450	  1.868
3	 282.600	 54.300	  0.500	 280.800	 54.300	  0.500	  0.450	  1.800
3	 283.500	 53.300	  0.500	 282.600	 54.300	  0.500	  0.113	  1.345
3	 286.200	 52.700	  0.500	 283.500	 53.300	  0.500	  0.225	  2.766
3	 287.100	 53.100	  0.500	 286.200	 52.700	  0.500	  0.675	  0.985
3	 287.800	 52.200	  0.500	 287.100	 53.100	  0.500	  0.320	  1.140
3	 288.400	 52.000	  0.500	 287.800	 52.200	  0.500	  0.635	  0.632
3	 289.600	 49.500	  0.500	 288.400	 52.000	  0.500	  0.320	  2.773
3	 290.700	 49.100	  0.500	 289.600	 49.500	  0.500	  0.225	  1.170
3	 291.600	 47.500	  0.500	 290.700	 49.100	  0.500	  0.113	  1.836
3	 293.400	 47.500	  0.500	 291.600	 47.500	  0.500	  0.113	  1.800
3	 294.800	 47.100	  0.500	 293.400	 47.500	  0.500	  0.113	  1.456
3	 297.400	 48.600	  0.500	 294.800	 47.100	  0.500	  0.225	  3.002
3	 298.600	 50.000	  0.500	 297.400	 48.600	  0.500	  0.320	  1.844
3	 299.700	 50.200	  0.500	 298.600	 50.000	  0.500	  0.113	  1.118
3	 301.500	 49.800	  0.500	 299.700	 50.200	  0.500	  0.113	  1.844
3	 302.900	 48.600	  0.500	 301.500	 49.800	  0.500	  0.225	  1.844
3	 303.300	 47.100	  0.500	 302.900	 48.600	  0.500	  0.113	  1.552
3	 304.700	 43.900	  0.500	 303.300	 47.100	  0.500	  0.113	  3.493
3	 306.400	 41.200	  0.500	 304.700	 43.900	  0.500	  0.113	  3.191
3	 309.200	 38.100	  0.500	 306.400	 41.200	  0.500	  0.113	  4.177
3	 312.800	 34.900	  0.500	 309.200	 38.100	  0.500	  0.113	  4.817
3	 302.900	 52.000	  0.500	 301.500	 49.800	  0.500	  0.113	  2.608
3	 305.100	 54.700	  0.500	 302.900	 52.000	  0.500	  0.113	  3.483
3	 290.300	 52.200	  0.500	 288.400	 52.000	  0.500	  0.225	  1.910
3	 292.500	 52.400	  0.500	 290.300	 52.200	  0.500	  0.450	  2.209
3	 293.800	 52.400	  0.500	 292.500	 52.400	  0.500	  0.113	  1.300
3	 295.400	 52.900	  0.500	 293.800	 52.400	  0.500	  0.504	  1.676
3	 296.800	 53.100	  0.500	 295.400	 52.900	  0.500	  0.320	  1.414
3	 297.200	 54.300	  0.500	 296.800	 53.100	  0.500	  0.504	  1.265
3	 298.100	 54.900	  0.500	 297.200	 54.300	  0.500	  0.320	  1.082
3	 300.800	 56.300	  0.500	 298.100	 54.900	  0.500	  0.320	  3.041
3	 302.200	 56.500	  0.500	 300.800	 56.300	  0.500	  0.504	  1.414
3	 302.900	 56.700	  1.500	 302.200	 56.500	  0.500	  0.675	  1.237
3	 303.300	 56.900	  2.500	 302.900	 56.700	  1.500	  0.450	  1.095
3	 304.700	 57.200	  2.500	 303.300	 56.900	  2.500	  0.225	  1.432
3	 306.400	 57.200	  2.500	 304.700	 57.200	  2.500	  0.225	  1.700
3	 308.500	 58.100	  2.500	 306.400	 57.200	  2.500	  0.320	  2.285
